ts_iso,x,y,z
2025-09-26T09:31:02.577004,-0.061,-0.427,-0.183
2025-09-26T09:31:02.623962,-0.061,-0.549,-0.061
2025-09-26T09:31:02.663064,0.0,-0.305,-0.183
2025-09-26T09:31:02.714586,0.0,-0.366,-0.183
2025-09-26T09:31:02.998089,-0.061,-1.221,-0.122
2025-09-26T09:31:03.057007,-0.061,-0.793,0.0
2025-09-26T09:31:03.104852,0.0,0.793,-0.244
2025-09-26T09:31:03.381425,-0.122,-0.732,-0.122
2025-09-26T09:31:03.440403,0.0,-0.671,-0.183
2025-09-26T09:31:03.516993,-0.061,-0.061,-0.122
2025-09-26T09:31:03.550338,-0.122,-1.099,0.0
2025-09-26T09:31:03.824810,-0.122,-0.366,0.122
2025-09-26T09:31:03.879083,-0.122,-0.244,0.061
2025-09-26T09:31:03.914968,-0.061,-0.61,0.183
2025-09-26T09:31:03.958626,-0.061,-0.427,-0.183
2025-09-26T09:31:04.219114,0.061,0.977,-0.61
2025-09-26T09:31:04.273563,0.0,-0.732,-0.305
2025-09-26T09:31:04.326178,-0.122,-0.366,0.0
2025-09-26T09:31:04.379895,-0.061,-0.793,-0.183
2025-09-26T09:31:04.622526,-0.061,0.0,-0.061
2025-09-26T09:31:04.659932,-0.061,-0.671,-0.061
2025-09-26T09:31:04.725327,-0.061,-1.038,0.0
2025-09-26T09:31:04.769269,0.0,0.61,-0.305
2025-09-26T09:31:05.029623,-0.061,-0.305,-0.183
2025-09-26T09:31:05.082461,-0.122,-0.732,0.0
2025-09-26T09:31:05.147591,-0.305,0.916,-0.427
2025-09-26T09:31:05.193634,0.0,1.221,-0.183
2025-09-26T09:31:05.441545,0.244,-0.305,-0.427
2025-09-26T09:31:05.484532,3.601,-1.465,0.427
2025-09-26T09:31:05.554142,0.0,-2.014,0.061
2025-09-26T09:31:05.625092,0.305,-0.549,0.305
2025-09-26T09:31:05.866470,-0.061,-0.061,-0.122
2025-09-26T09:31:05.911907,-0.122,-0.854,0.183
2025-09-26T09:31:05.957182,-0.122,-0.671,0.122
2025-09-26T09:31:06.001776,0.061,0.061,-0.488
2025-09-26T09:31:06.262635,0.0,-1.282,-0.366
2025-09-26T09:31:06.329215,-0.061,-1.404,0.0
2025-09-26T09:31:06.376991,0.0,-0.488,-0.061
2025-09-26T09:31:06.435543,-0.183,-0.427,0.549
2025-09-26T09:31:06.673615,0.0,-1.77,0.244
2025-09-26T09:31:06.727706,0.977,0.183,0.549
2025-09-26T09:31:06.795123,0.061,4.578,0.0
2025-09-26T09:31:06.864793,-0.427,0.0,1.221
2025-09-26T09:31:07.086473,3.357,-2.808,0.854
2025-09-26T09:31:07.148590,-0.122,-1.038,0.061
2025-09-26T09:31:07.212347,-0.366,-0.122,0.366
2025-09-26T09:31:07.267547,-0.183,-0.488,0.305
2025-09-26T09:31:07.510286,0.122,3.54,-0.671
2025-09-26T09:31:07.557586,0.0,1.343,-0.122
2025-09-26T09:31:07.598905,-0.122,-0.793,0.122
2025-09-26T09:31:07.896559,-0.061,-0.183,-0.061
2025-09-26T09:31:07.944691,0.0,0.488,-0.305
2025-09-26T09:31:08.024287,-0.061,0.488,0.0
2025-09-26T09:31:08.062675,0.0,0.244,-0.244
2025-09-26T09:31:08.341890,-0.122,-0.61,0.061
2025-09-26T09:31:08.388196,-0.061,-0.854,0.0
2025-09-26T09:31:08.464329,-0.061,-0.549,0.061
2025-09-26T09:31:08.521178,-0.061,0.244,-0.183
2025-09-26T09:31:08.734340,-0.061,0.488,-0.122
2025-09-26T09:31:08.786826,-0.122,-0.793,0.122
2025-09-26T09:31:08.852094,-0.061,0.427,-0.122
2025-09-26T09:31:08.900506,-0.122,-0.916,0.122
2025-09-26T09:31:09.140645,-0.122,-0.732,0.0
2025-09-26T09:31:09.198432,-0.061,-0.671,-0.122
2025-09-26T09:31:09.289653,-0.061,-0.549,-0.061
2025-09-26T09:31:09.357493,-0.122,-0.305,0.0
2025-09-26T09:31:09.566751,0.0,0.0,-0.183
2025-09-26T09:31:09.620888,-0.061,-0.793,0.0
2025-09-26T09:31:09.675694,-0.061,-0.061,-0.122
2025-09-26T09:31:09.724628,-0.061,-0.793,-0.122
2025-09-26T09:31:09.961150,-0.122,-0.366,-0.061
2025-09-26T09:31:10.014790,-0.122,-0.61,0.061
2025-09-26T09:31:10.075889,0.061,0.549,-0.305
2025-09-26T09:31:10.134465,-0.061,0.0,-0.122
2025-09-26T09:31:10.347840,-0.122,-1.282,0.061
2025-09-26T09:31:10.410103,-0.061,-0.671,-0.183
2025-09-26T09:31:10.507592,0.0,-0.488,-0.061
2025-09-26T09:31:10.562697,-0.061,-0.122,-0.122
2025-09-26T09:31:10.776381,-0.061,0.183,-0.061
2025-09-26T09:31:10.833272,-0.061,-0.061,-0.122
2025-09-26T09:31:10.873709,-0.061,0.183,0.061
2025-09-26T09:31:10.924567,-0.061,-0.977,0.0
2025-09-26T09:31:11.171188,-0.061,-0.427,-0.061
2025-09-26T09:31:11.230586,-0.061,-0.671,-0.122
2025-09-26T09:31:11.279794,-0.061,-1.221,0.061
2025-09-26T09:31:11.335771,-0.061,-0.183,-0.122
2025-09-26T09:31:11.594680,-0.061,-0.061,-0.122
2025-09-26T09:31:11.647695,-0.061,-0.854,-0.061
2025-09-26T09:31:11.695307,-0.122,-0.549,0.061
2025-09-26T09:31:11.755456,0.0,0.061,-0.183
2025-09-26T09:31:11.989884,-0.061,-0.122,0.0
2025-09-26T09:31:12.050601,0.0,-0.244,-0.122
2025-09-26T09:31:12.099202,-0.061,-0.732,-0.061
2025-09-26T09:31:12.161256,0.0,-0.427,-0.183
2025-09-26T09:31:12.411251,-0.061,-0.244,-0.061
2025-09-26T09:31:12.497249,0.0,0.366,-0.244
2025-09-26T09:31:12.556909,-0.061,0.0,0.0
2025-09-26T09:31:12.837144,-0.061,-0.427,-0.122
2025-09-26T09:31:12.880154,0.0,-0.122,-0.183
2025-09-26T09:31:12.944215,0.0,-0.488,-0.122
2025-09-26T09:31:13.010035,-0.061,-0.061,-0.061
2025-09-26T09:31:13.235739,-0.061,-0.366,-0.122
2025-09-26T09:31:13.292386,0.0,-0.183,-0.122
2025-09-26T09:31:13.358601,-0.061,-0.671,0.0
2025-09-26T09:31:13.409879,-0.061,-0.732,-0.122
2025-09-26T09:31:13.651210,-0.061,0.0,-0.122
2025-09-26T09:31:13.712787,-0.061,-0.671,-0.061
2025-09-26T09:31:13.759605,-0.061,-0.244,-0.122
2025-09-26T09:31:13.807448,-0.061,-0.366,-0.183
2025-09-26T09:31:14.037468,-0.061,-0.488,-0.061
2025-09-26T09:31:14.104176,-0.122,-0.427,-0.061
2025-09-26T09:31:14.157058,-0.061,-0.366,-0.061
2025-09-26T09:31:14.222161,-0.061,-0.549,-0.183
2025-09-26T09:31:14.449287,0.0,-0.305,-0.122
2025-09-26T09:31:14.508485,-0.061,-0.244,-0.122
2025-09-26T09:31:14.558325,-0.061,-0.305,-0.122
2025-09-26T09:31:14.612128,-0.122,-0.366,-0.061
2025-09-26T09:31:14.856791,0.0,-0.061,-0.183
2025-09-26T09:31:14.902208,-0.061,-0.671,-0.122
2025-09-26T09:31:14.948490,-0.061,-0.427,-0.061
2025-09-26T09:31:14.993050,-0.061,-0.244,-0.122
2025-09-26T09:31:15.273241,-0.061,-0.427,-0.061
2025-09-26T09:31:15.328393,0.0,-0.061,-0.244
2025-09-26T09:31:15.378575,-0.122,-0.122,0.122
2025-09-26T09:31:15.444613,-0.061,-1.648,-0.183
2025-09-26T09:31:15.683609,-0.061,-0.427,-0.122
2025-09-26T09:31:15.726093,-0.122,-0.427,-0.122
2025-09-26T09:31:15.772759,0.0,0.061,-0.244
2025-09-26T09:31:15.816401,0.061,-0.549,-0.427
2025-09-26T09:31:16.086308,0.061,-1.77,-0.244
2025-09-26T09:31:16.130393,-0.061,-0.488,-0.122
2025-09-26T09:31:16.181289,0.0,0.61,-0.244
2025-09-26T09:31:16.228261,-0.061,0.122,0.0
2025-09-26T09:31:16.500640,-0.061,-0.061,-0.061
2025-09-26T09:31:16.557957,-0.061,0.061,-0.061
2025-09-26T09:31:16.607308,0.0,-0.549,-0.122
2025-09-26T09:31:16.649069,-0.061,-0.488,-0.061
2025-09-26T09:31:16.921177,-0.122,-0.671,0.061
2025-09-26T09:31:16.973573,-0.061,-0.183,-0.061
2025-09-26T09:31:17.032398,-0.061,-0.366,0.0
2025-09-26T09:31:17.327375,-0.061,-0.244,-0.061
2025-09-26T09:31:17.376646,0.0,-0.427,-0.061
2025-09-26T09:31:17.437504,0.0,-0.366,-0.183
2025-09-26T09:31:17.491749,0.0,-0.977,-0.183
2025-09-26T09:31:17.737661,-0.061,0.122,0.0
2025-09-26T09:31:17.792245,-0.061,-0.366,-0.061
2025-09-26T09:31:17.832831,-0.061,-0.549,-0.122
2025-09-26T09:31:17.885607,-0.061,-0.305,-0.061
2025-09-26T09:31:18.150990,-0.061,-0.549,-0.122
2025-09-26T09:31:18.199335,-0.061,-0.244,-0.122
2025-09-26T09:31:18.244514,-0.061,-0.671,-0.183
2025-09-26T09:31:18.297005,-0.061,-0.122,-0.061
2025-09-26T09:31:18.567344,-0.061,-0.488,-0.122
2025-09-26T09:31:18.623463,-0.061,-0.366,-0.061
2025-09-26T09:31:18.684925,0.0,-0.061,-0.061
2025-09-26T09:31:18.739682,-0.061,-0.122,-0.061
2025-09-26T09:31:18.961215,-0.122,-0.549,0.0
2025-09-26T09:31:19.021135,-0.061,0.427,-0.061
2025-09-26T09:31:19.065105,0.0,-0.671,-0.061
2025-09-26T09:31:19.122983,-0.061,-0.732,-0.061
2025-09-26T09:31:19.377057,0.0,0.0,-0.183
2025-09-26T09:31:19.435834,-0.061,-0.366,-0.122
2025-09-26T09:31:19.506222,-0.061,-0.671,-0.122
2025-09-26T09:31:19.549018,-0.061,0.183,-0.122
2025-09-26T09:31:19.774157,-0.061,15.564,-0.122
2025-09-26T09:31:19.838097,-0.061,-0.732,-0.244
2025-09-26T09:31:19.920572,-0.061,-0.305,0.0
2025-09-26T09:31:19.968252,-0.061,-0.671,-0.061
2025-09-26T09:31:20.208021,-0.061,-0.183,-0.122
2025-09-26T09:31:20.258178,-0.061,-0.061,0.0
2025-09-26T09:31:20.309271,-0.061,-1.099,-0.122
2025-09-26T09:31:20.360395,0.0,-0.488,-0.244
2025-09-26T09:31:20.600463,-0.061,-1.343,-0.122
2025-09-26T09:31:20.648183,-0.061,-0.366,-0.122
2025-09-26T09:31:20.691955,-0.061,-0.122,0.0
2025-09-26T09:31:20.742474,-0.061,-0.244,-0.122
2025-09-26T09:31:21.011273,0.0,-1.099,-0.183
2025-09-26T09:31:21.065282,-0.061,0.549,-0.061
2025-09-26T09:31:21.113154,-0.061,-0.488,-0.061
2025-09-26T09:31:21.184573,-0.061,-1.038,0.0
2025-09-26T09:31:21.427780,-0.061,0.244,0.0
2025-09-26T09:31:21.475541,-0.061,-0.61,-0.061
2025-09-26T09:31:21.534216,-0.061,-0.183,0.0
2025-09-26T09:31:21.580673,-0.061,-0.305,-0.183
2025-09-26T09:31:21.843473,-0.061,-0.977,-0.061
2025-09-26T09:31:21.893003,-0.061,0.366,-0.183
2025-09-26T09:31:21.938674,-0.061,-0.366,-0.061
2025-09-26T09:31:22.275115,-0.061,-0.549,-0.061
2025-09-26T09:31:22.335191,-0.061,-0.183,-0.061
2025-09-26T09:31:22.387979,-0.061,-0.61,-0.122
2025-09-26T09:31:22.434519,-0.122,-0.183,0.061
2025-09-26T09:31:22.649258,-0.061,-0.488,-0.122
2025-09-26T09:31:22.707047,-0.061,-0.244,-0.122
2025-09-26T09:31:22.754206,-0.061,-0.549,-0.122
2025-09-26T09:31:22.798027,-0.061,-0.427,-0.122
2025-09-26T09:31:23.076361,-0.061,-0.366,-0.183
2025-09-26T09:31:23.163164,-0.061,-0.244,-0.061
2025-09-26T09:31:23.222815,-0.061,-0.244,-0.122
2025-09-26T09:31:23.287696,-0.061,-0.366,-0.122
2025-09-26T09:31:23.479589,-0.061,-0.122,-0.061
2025-09-26T09:31:23.527618,0.0,-0.122,-0.183
2025-09-26T09:31:23.581622,-0.061,-0.427,-0.122
2025-09-26T09:31:23.629727,-0.061,-0.427,-0.061
2025-09-26T09:31:23.884358,-0.061,-0.366,-0.122
2025-09-26T09:31:23.933729,-0.061,-0.488,-0.122
2025-09-26T09:31:23.980510,0.0,-0.488,-0.061
2025-09-26T09:31:24.035778,-0.061,-0.366,-0.061
2025-09-26T09:31:24.287462,-0.061,-0.244,-0.122
2025-09-26T09:31:24.343572,-0.061,-0.61,-0.061
2025-09-26T09:31:24.410334,-0.061,-0.61,-0.061
2025-09-26T09:31:24.462910,0.0,-0.244,-0.122
2025-09-26T09:31:24.695792,-0.061,-0.488,-0.061
2025-09-26T09:31:24.739288,-0.061,-0.488,-0.061
2025-09-26T09:31:24.784846,-0.061,-0.366,-0.122
2025-09-26T09:31:24.835855,-0.061,-0.488,-0.122
2025-09-26T09:31:25.102269,-0.061,-0.427,-0.061
2025-09-26T09:31:25.155406,-0.061,-0.61,0.0
2025-09-26T09:31:25.217385,-0.061,-0.427,-0.122
2025-09-26T09:31:25.272689,-0.061,-0.427,-0.122
2025-09-26T09:31:25.517498,0.0,-0.366,-0.122
2025-09-26T09:31:25.577496,-0.061,-0.244,-0.122
2025-09-26T09:31:25.617172,-0.061,-0.549,-0.122
2025-09-26T09:31:25.673277,0.0,-0.122,-0.061
2025-09-26T09:31:25.911619,-0.061,-0.488,-0.122
2025-09-26T09:31:25.955739,-0.061,-0.305,-0.061
2025-09-26T09:31:26.026937,-0.061,-0.305,-0.122
2025-09-26T09:31:26.071360,-0.061,-0.549,-0.122
2025-09-26T09:31:26.355919,-0.061,-0.366,-0.122
2025-09-26T09:31:26.416864,0.0,-0.488,-0.061
2025-09-26T09:31:26.502212,-0.061,-0.305,-0.122
2025-09-26T09:31:26.561379,-0.061,-0.183,-0.122
2025-09-26T09:31:26.767943,-0.061,-0.427,-0.122
2025-09-26T09:31:26.833711,0.0,-0.305,-0.122
2025-09-26T09:31:26.873653,-0.061,-0.061,-0.122
2025-09-26T09:31:27.155887,-0.061,-0.305,-0.122
2025-09-26T09:31:27.202125,-0.061,-0.244,-0.122
2025-09-26T09:31:27.257585,0.0,-0.305,-0.122
2025-09-26T09:31:27.298286,-0.061,-0.244,-0.122
2025-09-26T09:31:27.558436,0.0,-0.244,-0.183
2025-09-26T09:31:27.597849,-0.061,-0.61,-0.122
2025-09-26T09:31:27.645137,-0.061,-0.488,-0.122
2025-09-26T09:31:27.708835,-0.061,-0.061,-0.061
2025-09-26T09:31:27.978202,0.0,-0.244,-0.122
2025-09-26T09:31:28.039299,-0.061,-0.427,-0.061
2025-09-26T09:31:28.114156,-0.061,-0.793,-0.122
2025-09-26T09:31:28.191205,-0.061,-0.183,-0.061
2025-09-26T09:31:28.425352,-0.122,0.061,0.0
2025-09-26T09:31:28.478959,-0.061,-0.427,-0.061
2025-09-26T09:31:28.541665,-0.061,-0.061,0.0
2025-09-26T09:31:28.600201,-0.061,-0.671,-0.122
2025-09-26T09:31:28.804053,0.0,-0.488,-0.183
2025-09-26T09:31:28.859977,-0.061,-0.854,0.0
2025-09-26T09:31:28.921577,-0.061,-0.427,-0.061
2025-09-26T09:31:28.985755,0.0,-0.916,-0.244
2025-09-26T09:31:29.236546,-0.061,-0.244,-0.183
2025-09-26T09:31:29.282449,-0.061,-0.488,-0.061
2025-09-26T09:31:29.348750,-0.061,-0.061,-0.061
2025-09-26T09:31:29.395242,-0.061,-0.61,-0.183
2025-09-26T09:31:29.612181,-0.061,-0.244,-0.183
2025-09-26T09:31:29.660335,-0.061,0.0,0.0
2025-09-26T09:31:29.696682,-0.122,-0.793,-0.061
2025-09-26T09:31:29.743847,-0.061,-0.122,-0.122
2025-09-26T09:31:30.023004,-0.061,-0.916,-0.122
2025-09-26T09:31:30.064427,-0.061,-0.488,-0.061
2025-09-26T09:31:30.124124,-0.061,0.122,-0.061
2025-09-26T09:31:30.176476,-0.061,-0.366,-0.122
2025-09-26T09:31:30.471846,-0.061,-0.671,0.0
2025-09-26T09:31:30.532602,0.0,-0.427,-0.061
2025-09-26T09:31:30.579900,0.0,-0.305,-0.183
2025-09-26T09:31:30.630361,-0.061,-0.244,-0.061
2025-09-26T09:31:30.854671,-0.061,-0.488,-0.122
2025-09-26T09:31:30.903761,-0.061,-0.122,-0.122
2025-09-26T09:31:30.954247,-0.061,-0.244,-0.122
2025-09-26T09:31:30.998198,-0.061,-0.305,-0.122
2025-09-26T09:31:31.248241,-0.061,-0.366,-0.122
2025-09-26T09:31:31.294191,0.0,-0.305,-0.122
2025-09-26T09:31:31.343626,-0.061,-0.305,-0.122
2025-09-26T09:31:31.677205,-0.061,-0.305,-0.183
2025-09-26T09:31:31.723604,-0.061,-0.366,-0.122
2025-09-26T09:31:31.779217,-0.061,-0.122,-0.061
2025-09-26T09:31:31.834019,-0.061,-0.244,-0.122
2025-09-26T09:31:32.133616,-0.061,-0.488,0.0
2025-09-26T09:31:32.176229,-0.061,-0.366,-0.061
2025-09-26T09:31:32.239376,-0.061,-0.183,-0.061
2025-09-26T09:31:32.285082,-0.061,-0.61,-0.061
2025-09-26T09:31:32.482110,-0.061,-0.61,-0.061
2025-09-26T09:31:32.536119,-0.061,-0.122,-0.122
2025-09-26T09:31:32.577287,-0.061,-0.427,0.0
2025-09-26T09:31:32.633781,-0.061,-0.61,-0.122
2025-09-26T09:31:32.898574,0.0,-0.366,-0.183
2025-09-26T09:31:32.948558,-0.061,-0.244,-0.061
2025-09-26T09:31:33.005572,-0.061,-0.183,-0.122
2025-09-26T09:31:33.051066,-0.061,-0.244,-0.061
2025-09-26T09:31:33.301250,-0.061,-0.427,-0.183
2025-09-26T09:31:33.361684,0.0,-0.366,-0.122
2025-09-26T09:31:33.418091,-0.061,-0.488,-0.061
2025-09-26T09:31:33.462867,-0.061,-0.366,-0.122
2025-09-26T09:31:33.718571,0.0,-0.183,-0.122
2025-09-26T09:31:33.773683,0.0,-0.488,-0.122
2025-09-26T09:31:33.821987,-0.061,-0.366,-0.061
2025-09-26T09:31:33.863783,-0.061,-0.183,-0.183
2025-09-26T09:31:34.117164,-0.061,-0.61,-0.061
2025-09-26T09:31:34.191025,-0.061,-0.488,-0.061
2025-09-26T09:31:34.238322,-0.061,-0.244,-0.061
2025-09-26T09:31:34.287103,0.0,-0.305,-0.183
2025-09-26T09:31:34.517172,-0.061,-0.122,-0.061
2025-09-26T09:31:34.573908,-0.061,-0.305,-0.122
2025-09-26T09:31:34.630187,-0.061,-0.427,-0.122
2025-09-26T09:31:34.678871,-0.061,-0.549,-0.122
2025-09-26T09:31:34.924056,0.0,-0.244,-0.183
2025-09-26T09:31:34.992934,-0.061,-0.305,0.0
2025-09-26T09:31:35.036920,-0.061,-0.427,-0.122
2025-09-26T09:31:35.080690,-0.061,-0.305,-0.183
2025-09-26T09:31:35.378699,-0.061,-0.244,-0.122
2025-09-26T09:31:35.440779,0.0,-0.305,-0.122
2025-09-26T09:31:35.488789,-0.061,-0.427,-0.122
2025-09-26T09:31:35.534669,0.0,-0.183,-0.244
2025-09-26T09:31:35.762536,0.0,-0.305,-0.122
2025-09-26T09:31:35.816786,-0.061,-0.427,-0.122
2025-09-26T09:31:35.857028,-0.061,0.061,-0.061
2025-09-26T09:31:35.939216,-0.061,-0.732,-0.122
2025-09-26T09:31:36.179509,-0.061,-0.244,-0.122
2025-09-26T09:31:36.223156,-0.061,-0.366,0.0
2025-09-26T09:31:36.282683,-0.061,-0.366,-0.122
2025-09-26T09:31:36.584361,-0.061,-0.671,-0.061
2025-09-26T09:31:36.654358,-0.061,-0.671,-0.122
2025-09-26T09:31:36.711986,-0.061,-0.427,-0.061
2025-09-26T09:31:36.764151,-0.061,-0.427,-0.061
2025-09-26T09:31:36.988762,-0.061,-0.061,-0.122
2025-09-26T09:31:37.048152,-0.061,-0.366,-0.061
2025-09-26T09:31:37.091691,-0.061,-0.244,-0.122
2025-09-26T09:31:37.145310,-0.061,-0.488,-0.061
2025-09-26T09:31:37.389556,-0.122,-0.244,-0.061
2025-09-26T09:31:37.447827,0.0,-0.488,-0.183
2025-09-26T09:31:37.497796,-0.061,-0.427,-0.122
2025-09-26T09:31:37.550533,-0.061,-0.183,-0.122
2025-09-26T09:31:37.820751,-0.061,-0.61,-0.122
2025-09-26T09:31:37.862395,-0.061,-0.488,-0.122
2025-09-26T09:31:37.923424,-0.061,-0.61,-0.061
2025-09-26T09:31:37.971876,-0.122,-0.549,0.0
2025-09-26T09:31:38.209601,-0.061,-0.122,-0.183
2025-09-26T09:31:38.253880,-0.122,-0.183,-0.061
2025-09-26T09:31:38.300942,-0.061,-0.61,-0.122
2025-09-26T09:31:38.348827,0.0,-0.427,-0.183
2025-09-26T09:31:38.614099,0.0,-0.122,-0.183
2025-09-26T09:31:38.667479,-0.061,-0.549,-0.122
2025-09-26T09:31:38.718145,-0.061,-0.305,-0.122
2025-09-26T09:31:38.766666,-0.061,-0.305,-0.122
2025-09-26T09:31:39.048757,-0.061,-0.366,-0.061
2025-09-26T09:31:39.097865,-0.061,-0.427,-0.122
2025-09-26T09:31:39.145922,0.0,-0.244,-0.183
2025-09-26T09:31:39.191830,-0.061,-0.366,-0.183
2025-09-26T09:31:39.446920,0.0,-0.305,-0.122
2025-09-26T09:31:39.499808,-0.061,-0.122,-0.122
2025-09-26T09:31:39.555245,-0.061,-0.427,-0.122
2025-09-26T09:31:39.600805,0.0,-0.427,-0.122
2025-09-26T09:31:39.858570,-0.061,-0.061,-0.122
2025-09-26T09:31:39.908128,-0.061,-0.488,-0.061
2025-09-26T09:31:39.955993,0.0,-0.061,-0.183
2025-09-26T09:31:39.999154,-0.061,-0.732,-0.061
2025-09-26T09:31:40.253080,-0.061,-0.793,-0.061
2025-09-26T09:31:40.317970,-0.061,-0.61,-0.122
2025-09-26T09:31:40.373908,-0.122,-0.732,-0.061
2025-09-26T09:31:40.678995,-0.061,-0.366,-0.122
2025-09-26T09:31:40.729083,-0.061,-0.244,-0.061
2025-09-26T09:31:40.775803,0.0,-0.244,-0.122
2025-09-26T09:31:40.815109,-0.061,-0.427,-0.061
2025-09-26T09:31:41.096890,-0.061,-0.427,-0.122
2025-09-26T09:31:41.148447,0.0,0.0,-0.122
2025-09-26T09:31:41.203700,-0.061,-0.366,-0.122
2025-09-26T09:31:41.252040,-0.061,-0.244,-0.122
2025-09-26T09:31:41.488710,-0.061,-0.671,-0.183
2025-09-26T09:31:41.536579,0.0,-0.305,-0.122
2025-09-26T09:31:41.590551,-0.061,-0.366,0.0
2025-09-26T09:31:41.638426,-0.061,-0.549,-0.183
2025-09-26T09:31:41.903076,-0.061,-0.61,-0.122
2025-09-26T09:31:41.951846,-0.061,-0.244,-0.061
2025-09-26T09:31:42.000418,-0.061,-0.427,-0.183
2025-09-26T09:31:42.054643,0.0,-1.282,-0.427
2025-09-26T09:31:42.335651,-0.061,-3.601,-0.244
2025-09-26T09:31:42.378949,0.0,-1.953,-0.061
2025-09-26T09:31:42.440910,-0.122,-2.38,0.0
2025-09-26T09:31:42.501153,-0.122,-1.587,0.122
2025-09-26T09:31:42.725416,-0.061,6.714,0.122
2025-09-26T09:31:42.785293,0.183,5.859,-1.526
2025-09-26T09:31:42.857021,-0.366,0.488,0.61
2025-09-26T09:31:42.898241,0.0,4.333,-0.427
2025-09-26T09:31:43.175492,-0.061,1.587,-0.305
2025-09-26T09:31:43.238634,-0.366,1.648,1.16
2025-09-26T09:31:43.310254,-0.183,1.709,0.244
2025-09-26T09:31:43.348203,0.183,-3.967,-0.916
2025-09-26T09:31:43.527935,-0.244,-12.085,-0.977
2025-09-26T09:31:43.593504,-0.122,-0.122,-0.061
2025-09-26T09:31:43.655595,0.183,-2.258,-1.221
2025-09-26T09:31:43.721921,0.0,-4.761,-0.427
2025-09-26T09:31:43.982634,0.244,-1.709,-0.916
2025-09-26T09:31:44.026489,0.061,-3.479,-0.488
2025-09-26T09:31:44.074715,0.061,-1.953,-0.488
2025-09-26T09:31:44.106836,0.183,-1.16,-0.977
2025-09-26T09:31:44.357975,0.183,-1.648,-1.038
2025-09-26T09:31:44.418452,0.183,-3.113,-1.709
2025-09-26T09:31:44.485881,0.244,-5.066,-1.038
2025-09-26T09:31:44.523401,-0.122,2.014,0.732
2025-09-26T09:31:44.755231,-0.244,7.751,0.61
2025-09-26T09:31:44.808125,-0.488,3.174,1.465
2025-09-26T09:31:44.855572,0.061,3.418,-0.488
2025-09-26T09:31:44.909499,-0.244,4.395,-0.244
2025-09-26T09:31:45.196004,-0.183,0.0,0.366
2025-09-26T09:31:45.245045,-0.183,-5.737,0.671
2025-09-26T09:31:45.299216,-0.305,-3.845,0.854
2025-09-26T09:31:45.947947,0.122,0.244,-0.916
2025-09-26T09:31:45.997975,0.427,0.732,-1.892
2025-09-26T09:31:46.045159,0.061,-5.249,-0.61
2025-09-26T09:31:46.097144,0.061,-3.845,-0.549
2025-09-26T09:31:46.407885,0.0,-0.488,-0.183
2025-09-26T09:31:46.453661,0.0,1.221,-0.183
2025-09-26T09:31:46.501198,-0.183,-0.183,0.488
2025-09-26T09:31:46.549314,-0.244,2.136,0.854
2025-09-26T09:31:46.626053,-0.122,4.272,0.366
2025-09-26T09:31:46.672897,-0.183,0.0,0.488
2025-09-26T09:31:46.721534,-0.183,-3.235,0.427
2025-09-26T09:31:46.769947,-0.122,0.0,0.122
2025-09-26T09:31:46.825912,-0.061,-0.244,-0.183
2025-09-26T09:31:46.873057,-0.122,-0.916,0.122
2025-09-26T09:31:46.913204,-0.061,0.427,0.061
2025-09-26T09:31:46.956502,-0.061,-0.061,-0.183
2025-09-26T09:31:47.224614,0.0,-0.183,-0.183
2025-09-26T09:31:47.261180,0.0,-0.183,-0.122
2025-09-26T09:31:47.308595,0.0,0.183,-0.305
2025-09-26T09:31:47.368399,-0.061,0.244,0.0
2025-09-26T09:31:47.612834,-0.061,0.366,-0.061
2025-09-26T09:31:47.673644,-0.122,0.122,0.0
2025-09-26T09:31:47.717382,-0.061,-0.122,-0.122
2025-09-26T09:31:47.764763,-0.061,-0.61,-0.061
2025-09-26T09:31:48.102768,-0.061,-0.183,-0.122
2025-09-26T09:31:48.153426,-0.061,-0.549,-0.061
2025-09-26T09:31:48.188250,-0.122,-0.488,0.0
2025-09-26T09:31:48.289693,0.0,-0.122,-0.244
2025-09-26T09:31:48.468280,0.0,-0.427,-0.061
2025-09-26T09:31:48.513957,-0.061,-0.427,-0.183
2025-09-26T09:31:48.561033,-0.061,-0.366,-0.183
2025-09-26T09:31:48.618165,-0.061,-0.305,-0.061
2025-09-26T09:31:48.869902,-0.061,-0.122,-0.061
2025-09-26T09:31:48.914462,0.0,-0.366,-0.122
2025-09-26T09:31:48.963312,-0.061,-0.488,-0.122
2025-09-26T09:31:49.008162,-0.061,-0.366,-0.122
2025-09-26T09:31:49.287353,-0.061,-0.244,-0.122
2025-09-26T09:31:49.330424,-0.061,-0.305,0.0
2025-09-26T09:31:49.387977,-0.061,-0.61,-0.061
2025-09-26T09:31:49.431866,-0.061,-0.488,-0.061
2025-09-26T09:31:49.696551,-0.061,-0.305,-0.122
2025-09-26T09:31:49.760583,-0.061,-0.183,-0.122
2025-09-26T09:31:49.821291,-0.061,-0.366,-0.122
2025-09-26T09:31:50.150995,0.0,-0.366,-0.122
2025-09-26T09:31:50.205143,-0.061,-0.183,-0.183
2025-09-26T09:31:50.249761,-0.061,-0.61,-0.122
2025-09-26T09:31:50.340548,-0.061,-0.366,-0.061
2025-09-26T09:31:50.507014,-0.061,-0.305,-0.122
2025-09-26T09:31:50.608524,-0.061,-0.427,-0.122
