timestamp,x,y,z
2025-09-19T18:37:26.551,0.1843535304069519,1.745373010635376,-1.4676456451416016
2025-09-19T18:37:29.582,0.10534487664699554,19.888633728027344,4.568136692047119
2025-09-19T18:37:32.629,1.4891934394836426,2.6791117191314697,-1.0438719987869263
2025-09-19T18:37:36.657,-0.1628057211637497,11.726799964904785,5.506663799285889
2025-09-19T18:37:39.702,0.8188169598579407,3.6367924213409424,0.8690952062606812
2025-09-19T18:37:42.738,-1.482010841369629,13.867216110229492,2.1547815799713135
2025-09-19T18:37:45.767,0.4405331015586853,2.118868589401245,-2.078166961669922
2025-09-19T18:37:48.795,-0.7206547260284424,11.496956825256348,2.7126305103302
2025-09-19T18:37:51.848,-2.1930887699127197,7.6997528076171875,0.3280056416988373
2025-09-19T18:37:54.876,0.1843535304069519,5.889736175537109,0.22744916379451752
2025-09-19T18:37:57.917,-0.3998316824436188,6.8162922859191895,0.7422025203704834
2025-09-19T18:38:00.944,-0.5889736413955688,12.162544250488281,2.585737943649292
2025-09-19T18:38:03.981,-0.5363011956214905,2.8179752826690674,-0.11013327538967133
2025-09-19T18:38:07.013,5.16429328918457,20.626047134399414,13.57751750946045
2025-09-19T18:38:11.056,-1.2114660739898682,2.9328970909118652,-0.12449848651885986
