timestamp,x,y,z
2025-09-19T18:19:56.563,0.1628057211637497,0.2777273952960968,9.485827445983887
2025-09-19T18:19:59.607,0.08619125932455063,0.22744916379451752,9.583989143371582
2025-09-19T18:20:02.644,0.023942016065120697,0.2968810200691223,9.615114212036133
2025-09-19T18:20:05.677,0.1149216815829277,0.304063618183136,9.648633003234863
2025-09-19T18:20:08.708,0.05985504388809204,0.40462008118629456,9.646238327026367
2025-09-19T18:20:11.760,-0.15322890877723694,0.24420857429504395,9.75637149810791
2025-09-19T18:20:14.785,0.08858546614646912,0.1412578970193863,10.321403503417969
2025-09-19T18:20:17.830,0.1364694982767105,0.2849099934101105,9.555258750915527
2025-09-19T18:20:21.842,0.13407529890537262,0.2944868206977844,9.639056205749512
2025-09-19T18:20:24.851,0.035913024097681046,0.2992752194404602,9.751583099365234
2025-09-19T18:20:27.840,0.033518824726343155,0.33039984107017517,9.701305389404297
2025-09-19T18:20:30.851,0.10295066982507706,0.3208230137825012,9.677363395690918
2025-09-19T18:20:33.843,0.12449848651885986,0.3447650372982025,9.653421401977539
2025-09-19T18:20:36.847,0.06224924325942993,0.2944868206977844,9.634267807006836
2025-09-19T18:20:39.854,0.08379705995321274,0.3016694188117981,9.66539192199707
