timestamp,x,y,z
2025-09-19T18:14:57.233,1.7357962131500244,4.132391929626465,10.579977035522461
2025-09-19T18:15:15.384,0.3998316824436188,1.7286136150360107,9.519346237182617
2025-09-19T18:15:18.417,2.298433542251587,-0.7876923680305481,7.450755596160889
2025-09-19T18:15:22.467,0.1604115068912506,0.2968810200691223,9.63187313079834
2025-09-19T18:15:25.480,0.09576806426048279,0.2849099934101105,9.552865028381348
2025-09-19T18:15:28.532,0.0933738648891449,0.3208230137825012,9.703699111938477
2025-09-19T18:15:31.590,-0.07661445438861847,0.3734954595565796,9.624691009521484
2025-09-19T18:15:34.641,0.040701430290937424,0.2944868206977844,9.701305389404297
2025-09-19T18:15:37.653,0.1412578970193863,0.26336219906806946,9.68933391571045
2025-09-19T18:15:40.706,0.11013327538967133,0.3016694188117981,9.6989107131958
2025-09-19T18:15:44.719,0.1388636976480484,0.304063618183136,9.674968719482422
2025-09-19T18:15:47.755,0.14604631066322327,0.272938996553421,9.660603523254395
2025-09-19T18:15:51.766,0.14365209639072418,0.2992752194404602,9.658209800720215
2025-09-19T18:15:54.787,-0.011971008032560349,0.2849099934101105,9.782708168029785
2025-09-19T18:15:57.833,0.031124621629714966,0.3016694188117981,9.911994934082031
