timestamp,x,y,z
2025-09-19T18:35:52.548,-0.7254431247711182,4.098873138427734,1.0797849893569946
2025-09-19T18:35:56.580,-0.08140286058187485,13.160926818847656,2.8826189041137695
2025-09-19T18:35:59.597,-0.3495534360408783,3.864241600036621,0.507570743560791
2025-09-19T18:36:02.627,0.15562310814857483,9.255983352661133,1.8794482946395874
2025-09-19T18:36:05.658,5.2672438621521,19.488801956176758,5.552153587341309
2025-09-19T18:36:08.711,0.31842881441116333,4.584896087646484,0.181959331035614
2025-09-19T18:36:11.744,-2.9472622871398926,4.73573112487793,-2.27209734916687
2025-09-19T18:36:14.763,7.3669586181640625,20.685903549194336,4.982333660125732
2025-09-19T18:36:17.774,-2.1308395862579346,2.3511061668395996,-2.7772738933563232
2025-09-19T18:36:20.803,1.845929503440857,21.0881290435791,8.434772491455078
2025-09-19T18:36:23.843,-1.3742717504501343,2.2888567447662354,-1.9177556037902832
2025-09-19T18:36:26.893,4.039018154144287,24.708162307739258,12.167332649230957
2025-09-19T18:36:30.933,-1.6855180263519287,1.3527239561080933,-3.134010076522827
2025-09-19T18:36:33.956,-1.9943699836730957,-0.47405192255973816,-0.004788403399288654
2025-09-19T18:36:36.989,-0.014365210197865963,-3.315969467163086,-3.3039982318878174
