sample,timestamp,gyro_x,gyro_y,gyro_z
46500,2025-09-16T15:10:33.760,-0.31,0.85,-0.37
46501,2025-09-16T15:10:33.770,-0.24,0.79,-0.37
46502,2025-09-16T15:10:33.780,-0.12,0.79,-0.37
46503,2025-09-16T15:10:33.790,-0.12,0.79,-0.37
46504,2025-09-16T15:10:33.799,-0.06,0.79,-0.43
46505,2025-09-16T15:10:33.809,0.0,0.79,-0.43
46506,2025-09-16T15:10:33.819,-0.12,0.79,-0.37
46507,2025-09-16T15:10:33.829,-0.18,0.79,-0.37
46508,2025-09-16T15:10:33.839,-0.24,0.73,-0.37
46509,2025-09-16T15:10:33.848,-0.37,0.79,-0.37
46510,2025-09-16T15:10:33.858,-0.43,0.85,-0.37
46511,2025-09-16T15:10:33.868,-0.49,0.85,-0.37
46512,2025-09-16T15:10:33.878,-0.61,0.79,-0.43
46513,2025-09-16T15:10:33.888,-0.67,0.85,-0.43
46514,2025-09-16T15:10:33.898,-0.67,0.85,-0.43
46515,2025-09-16T15:10:33.908,-0.55,0.79,-0.37
46516,2025-09-16T15:10:33.918,-0.49,0.79,-0.37
46517,2025-09-16T15:10:33.927,-0.37,0.79,-0.37
46518,2025-09-16T15:10:33.937,-0.31,0.79,-0.43
46519,2025-09-16T15:10:33.947,-0.24,0.79,-0.37
46520,2025-09-16T15:10:33.956,-0.18,0.85,-0.37
46521,2025-09-16T15:10:33.967,-0.12,0.79,-0.37
46522,2025-09-16T15:10:33.976,0.0,0.85,-0.37
46523,2025-09-16T15:10:33.987,-0.06,0.85,-0.37
46524,2025-09-16T15:10:33.996,-0.06,0.85,-0.37
46525,2025-09-16T15:10:34.005,-0.18,0.85,-0.37
46526,2025-09-16T15:10:34.015,-0.31,0.85,-0.37
46527,2025-09-16T15:10:34.025,-0.37,0.85,-0.37
46528,2025-09-16T15:10:34.035,-0.43,0.79,-0.43
46529,2025-09-16T15:10:34.045,-0.49,0.79,-0.43
46530,2025-09-16T15:10:34.054,-0.61,0.79,-0.43
46531,2025-09-16T15:10:34.064,-0.67,0.79,-0.43
46532,2025-09-16T15:10:34.074,-0.67,0.79,-0.43
46533,2025-09-16T15:10:34.084,-0.61,0.79,-0.37
46534,2025-09-16T15:10:34.094,-0.49,0.85,-0.43
46535,2025-09-16T15:10:34.104,-0.37,0.85,-0.43
46536,2025-09-16T15:10:34.114,-0.31,0.85,-0.37
46537,2025-09-16T15:10:34.123,-0.24,0.85,-0.37
46538,2025-09-16T15:10:34.133,-0.12,0.85,-0.43
46539,2025-09-16T15:10:34.143,0.0,0.79,-0.37
46540,2025-09-16T15:10:34.153,0.0,0.79,-0.37
46541,2025-09-16T15:10:34.162,0.0,0.73,-0.37
46542,2025-09-16T15:10:34.172,-0.12,0.79,-0.37
46543,2025-09-16T15:10:34.182,-0.24,0.85,-0.37
46544,2025-09-16T15:10:34.192,-0.37,0.79,-0.43
46545,2025-09-16T15:10:34.201,-0.43,0.79,-0.43
46546,2025-09-16T15:10:34.211,-0.49,0.79,-0.43
46547,2025-09-16T15:10:34.221,-0.67,0.85,-0.37
46548,2025-09-16T15:10:34.231,-0.73,0.85,-0.37
46549,2025-09-16T15:10:34.241,-0.67,0.85,-0.43
46550,2025-09-16T15:10:34.250,-0.61,0.85,-0.43
46551,2025-09-16T15:10:34.260,-0.49,0.79,-0.43
46552,2025-09-16T15:10:34.270,-0.43,0.79,-0.43
46553,2025-09-16T15:10:34.280,-0.31,0.79,-0.43
46554,2025-09-16T15:10:34.290,-0.24,0.73,-0.43
46555,2025-09-16T15:10:34.300,-0.18,0.79,-0.43
46556,2025-09-16T15:10:34.309,0.0,0.79,-0.37
46557,2025-09-16T15:10:34.319,0.06,0.79,-0.37
46558,2025-09-16T15:10:34.329,0.0,0.85,-0.37
46559,2025-09-16T15:10:34.339,-0.12,0.85,-0.37
46560,2025-09-16T15:10:34.348,-0.18,0.85,-0.37
46561,2025-09-16T15:10:34.358,-0.31,0.85,-0.37
46562,2025-09-16T15:10:34.368,-0.43,0.85,-0.37
46563,2025-09-16T15:10:34.378,-0.49,0.79,-0.37
46564,2025-09-16T15:10:34.388,-0.67,0.79,-0.37
46565,2025-09-16T15:10:34.397,-0.73,0.79,-0.43
46566,2025-09-16T15:10:34.407,-0.67,0.79,-0.43
46567,2025-09-16T15:10:34.416,-0.67,0.79,-0.37
46568,2025-09-16T15:10:34.426,-0.55,0.79,-0.43
46569,2025-09-16T15:10:34.437,-0.43,0.79,-0.43
46570,2025-09-16T15:10:34.446,-0.31,0.85,-0.43
46571,2025-09-16T15:10:34.456,-0.31,0.85,-0.37
46572,2025-09-16T15:10:34.466,-0.18,0.85,-0.37
46573,2025-09-16T15:10:34.475,-0.06,0.85,-0.37
46574,2025-09-16T15:10:34.486,0.0,0.85,-0.37
46575,2025-09-16T15:10:34.495,-0.06,0.85,-0.43
46576,2025-09-16T15:10:34.505,-0.06,0.85,-0.37
46577,2025-09-16T15:10:34.515,-0.18,0.79,-0.37
46578,2025-09-16T15:10:34.524,-0.31,0.79,-0.37
46579,2025-09-16T15:10:34.534,-0.37,0.79,-0.43
46580,2025-09-16T15:10:34.544,-0.43,0.79,-0.37
46581,2025-09-16T15:10:34.553,-0.61,0.79,-0.43
46582,2025-09-16T15:10:34.563,-0.61,0.79,-0.37
46583,2025-09-16T15:10:34.573,-0.67,0.85,-0.37
46584,2025-09-16T15:10:34.583,-0.61,0.85,-0.37
46585,2025-09-16T15:10:34.594,-0.55,0.85,-0.37
46586,2025-09-16T15:10:34.603,-0.43,0.79,-0.37
46587,2025-09-16T15:10:34.613,-0.37,0.79,-0.43
46588,2025-09-16T15:10:34.623,-0.31,0.79,-0.37
46589,2025-09-16T15:10:34.632,-0.24,0.79,-0.43
46590,2025-09-16T15:10:34.642,-0.12,0.79,-0.37
46591,2025-09-16T15:10:34.652,-0.06,0.79,-0.43
46592,2025-09-16T15:10:34.662,-0.06,0.79,-0.43
46593,2025-09-16T15:10:34.672,-0.12,0.79,-0.37
46594,2025-09-16T15:10:34.681,-0.18,0.79,-0.37
46595,2025-09-16T15:10:34.691,-0.31,0.85,-0.43
46596,2025-09-16T15:10:34.700,-0.37,0.85,-0.43
46597,2025-09-16T15:10:34.710,-0.37,0.85,-0.37
46598,2025-09-16T15:10:34.720,-0.55,0.85,-0.37
46599,2025-09-16T15:10:34.730,-0.61,0.85,-0.37
46600,2025-09-16T15:10:34.739,-0.67,0.85,-0.43
46601,2025-09-16T15:10:34.749,-0.61,0.79,-0.43
46602,2025-09-16T15:10:34.759,-0.55,0.79,-0.37
46603,2025-09-16T15:10:34.769,-0.43,0.79,-0.37
46604,2025-09-16T15:10:34.779,-0.37,0.79,-0.43
46605,2025-09-16T15:10:34.789,-0.31,0.79,-0.43
46606,2025-09-16T15:10:34.798,-0.31,0.85,-0.37
46607,2025-09-16T15:10:34.809,-0.18,0.79,-0.37
46608,2025-09-16T15:10:34.818,-0.12,0.79,-0.37
46609,2025-09-16T15:10:34.828,-0.06,0.85,-0.37
46610,2025-09-16T15:10:34.837,-0.12,0.85,-0.37
46611,2025-09-16T15:10:34.847,-0.12,0.79,-0.37
46612,2025-09-16T15:10:34.857,-0.18,0.79,-0.37
