sample,timestamp,gyro_x,gyro_y,gyro_z
44500,2025-09-16T15:10:14.180,-0.49,0.85,-0.37
44501,2025-09-16T15:10:14.189,-1.04,0.85,-0.37
44502,2025-09-16T15:10:14.199,-1.77,0.85,-0.43
44503,2025-09-16T15:10:14.209,-1.71,0.92,-0.43
44504,2025-09-16T15:10:14.218,-1.59,0.98,-0.37
44505,2025-09-16T15:10:14.228,-1.28,1.1,-0.31
44506,2025-09-16T15:10:14.238,-0.98,1.04,-0.37
44507,2025-09-16T15:10:14.248,-0.67,0.85,-0.37
44508,2025-09-16T15:10:14.258,-0.31,0.79,-0.37
44509,2025-09-16T15:10:14.267,0.0,0.73,-0.43
44510,2025-09-16T15:10:14.277,0.61,0.73,-0.43
44511,2025-09-16T15:10:14.288,1.1,0.73,-0.37
44512,2025-09-16T15:10:14.297,1.22,0.67,-0.43
44513,2025-09-16T15:10:14.307,1.22,0.67,-0.43
44514,2025-09-16T15:10:14.317,0.98,0.73,-0.43
44515,2025-09-16T15:10:14.327,0.55,0.79,-0.43
44516,2025-09-16T15:10:14.337,-0.06,0.85,-0.43
44517,2025-09-16T15:10:14.346,-0.49,0.85,-0.43
44518,2025-09-16T15:10:14.356,-0.98,0.79,-0.43
44519,2025-09-16T15:10:14.367,-1.59,0.79,-0.43
44520,2025-09-16T15:10:14.376,-1.46,0.85,-0.43
44521,2025-09-16T15:10:14.385,-1.28,0.92,-0.37
44522,2025-09-16T15:10:14.395,-1.28,0.92,-0.37
44523,2025-09-16T15:10:14.405,-0.92,0.98,-0.37
44524,2025-09-16T15:10:14.415,-0.55,0.92,-0.37
44525,2025-09-16T15:10:14.424,-0.37,0.85,-0.37
44526,2025-09-16T15:10:14.434,0.0,0.85,-0.37
44527,2025-09-16T15:10:14.443,0.49,0.79,-0.37
44528,2025-09-16T15:10:14.454,0.73,0.79,-0.43
44529,2025-09-16T15:10:14.463,0.98,0.73,-0.37
44530,2025-09-16T15:10:14.473,0.85,0.73,-0.37
44531,2025-09-16T15:10:14.483,0.61,0.67,-0.37
44532,2025-09-16T15:10:14.493,0.18,0.67,-0.43
44533,2025-09-16T15:10:14.503,-0.18,0.73,-0.37
44534,2025-09-16T15:10:14.512,-0.37,0.73,-0.43
44535,2025-09-16T15:10:14.523,-0.92,0.73,-0.43
44536,2025-09-16T15:10:14.532,-1.16,0.85,-0.43
44537,2025-09-16T15:10:14.542,-1.1,0.98,-0.37
44538,2025-09-16T15:10:14.552,-1.16,0.98,-0.37
44539,2025-09-16T15:10:14.561,-1.04,1.04,-0.37
44540,2025-09-16T15:10:14.572,-0.92,0.98,-0.37
44541,2025-09-16T15:10:14.581,-0.55,0.98,-0.37
44542,2025-09-16T15:10:14.591,-0.37,0.85,-0.37
44543,2025-09-16T15:10:14.601,0.0,0.79,-0.43
44544,2025-09-16T15:10:14.610,0.24,0.73,-0.43
44545,2025-09-16T15:10:14.620,0.49,0.67,-0.43
44546,2025-09-16T15:10:14.630,0.61,0.67,-0.43
44547,2025-09-16T15:10:14.640,0.49,0.67,-0.43
44548,2025-09-16T15:10:14.649,0.37,0.67,-0.43
44549,2025-09-16T15:10:14.660,0.0,0.73,-0.37
44550,2025-09-16T15:10:14.669,-0.18,0.85,-0.37
44551,2025-09-16T15:10:14.679,-0.43,0.92,-0.37
44552,2025-09-16T15:10:14.688,-0.55,0.98,-0.37
44553,2025-09-16T15:10:14.698,-0.73,1.04,-0.31
44554,2025-09-16T15:10:14.708,-0.79,1.04,-0.37
44555,2025-09-16T15:10:14.717,-0.92,0.92,-0.43
44556,2025-09-16T15:10:14.728,-0.98,0.85,-0.43
44557,2025-09-16T15:10:14.737,-0.73,0.79,-0.37
44558,2025-09-16T15:10:14.747,-0.55,0.73,-0.43
44559,2025-09-16T15:10:14.757,-0.49,0.73,-0.43
44560,2025-09-16T15:10:14.766,-0.12,0.73,-0.43
44561,2025-09-16T15:10:14.776,0.06,0.73,-0.43
44562,2025-09-16T15:10:14.786,0.18,0.79,-0.37
44563,2025-09-16T15:10:14.796,0.24,0.85,-0.37
44564,2025-09-16T15:10:14.806,0.31,0.85,-0.37
44565,2025-09-16T15:10:14.816,0.18,0.85,-0.37
44566,2025-09-16T15:10:14.826,0.0,0.85,-0.31
44567,2025-09-16T15:10:14.835,0.0,0.85,-0.37
44568,2025-09-16T15:10:14.845,-0.24,0.79,-0.43
44569,2025-09-16T15:10:14.855,-0.37,0.79,-0.37
44570,2025-09-16T15:10:14.865,-0.55,0.79,-0.43
44571,2025-09-16T15:10:14.874,-0.61,0.79,-0.43
44572,2025-09-16T15:10:14.884,-0.73,0.79,-0.43
44573,2025-09-16T15:10:14.894,-0.79,0.85,-0.43
44574,2025-09-16T15:10:14.904,-0.73,0.92,-0.43
