sample,timestamp,gyro_x,gyro_y,gyro_z
12000,2025-09-16T15:04:55.993,-7.14,0.92,6.84
12001,2025-09-16T15:04:56.002,-9.52,2.08,0.24
12002,2025-09-16T15:04:56.012,-5.8,2.44,-2.26
12003,2025-09-16T15:04:56.022,-17.15,3.11,-9.77
12004,2025-09-16T15:04:56.032,-25.94,2.93,-15.08
12005,2025-09-16T15:04:56.042,-26.12,2.93,-17.03
12006,2025-09-16T15:04:56.052,-23.86,2.75,-16.85
12007,2025-09-16T15:04:56.061,-21.91,2.5,-17.21
12008,2025-09-16T15:04:56.071,-23.56,2.87,-18.37
12009,2025-09-16T15:04:56.080,-24.96,3.05,-19.47
12010,2025-09-16T15:04:56.090,-26.31,3.17,-20.81
12011,2025-09-16T15:04:56.100,-28.38,3.23,-21.61
12012,2025-09-16T15:04:56.110,-28.2,3.17,-21.18
12013,2025-09-16T15:04:56.120,-23.68,3.11,-20.32
12014,2025-09-16T15:04:56.130,-23.01,3.17,-20.87
12015,2025-09-16T15:04:56.139,-28.5,3.54,-22.28
12016,2025-09-16T15:04:56.149,-29.11,3.78,-24.54
12017,2025-09-16T15:04:56.159,-34.97,4.09,-24.6
12018,2025-09-16T15:04:56.169,-28.5,3.85,-24.05
12019,2025-09-16T15:04:56.179,-28.08,3.72,-22.71
12020,2025-09-16T15:04:56.189,-26.43,3.6,-21.36
12021,2025-09-16T15:04:56.199,-24.29,3.36,-19.84
12022,2025-09-16T15:04:56.208,-21.91,3.11,-17.52
12023,2025-09-16T15:04:56.218,-18.13,2.75,-14.83
12024,2025-09-16T15:04:56.227,-6.47,3.42,-1.59
12025,2025-09-16T15:04:56.237,44.01,4.09,26.25
12026,2025-09-16T15:04:56.247,48.58,4.58,36.38
12027,2025-09-16T15:04:56.258,28.56,5.98,29.17
12028,2025-09-16T15:04:56.267,24.17,8.79,26.37
12029,2025-09-16T15:04:56.277,28.32,9.95,29.3
12030,2025-09-16T15:04:56.287,31.31,8.24,28.63
12031,2025-09-16T15:04:56.296,27.65,2.87,20.94
12032,2025-09-16T15:04:56.306,24.66,-8.91,18.55
12033,2025-09-16T15:04:56.316,37.54,-14.1,24.9
12034,2025-09-16T15:04:56.326,49.44,-20.39,33.33
12035,2025-09-16T15:04:56.335,69.58,-16.42,38.51
12036,2025-09-16T15:04:56.345,46.33,-6.35,32.35
12037,2025-09-16T15:04:56.355,8.85,0.55,18.13
12038,2025-09-16T15:04:56.364,11.29,0.18,12.27
12039,2025-09-16T15:04:56.374,20.69,-0.85,13.24
12040,2025-09-16T15:04:56.384,17.58,-1.34,12.45
12041,2025-09-16T15:04:56.394,10.5,-0.73,8.18
