sample,timestamp,gyro_x,gyro_y,gyro_z
32500,2025-09-16T15:08:16.693,0.24,0.79,0.67
32501,2025-09-16T15:08:16.703,0.18,0.85,0.61
32502,2025-09-16T15:08:16.712,0.37,0.85,0.55
32503,2025-09-16T15:08:16.722,0.37,0.85,0.43
32504,2025-09-16T15:08:16.732,0.12,0.85,0.06
32505,2025-09-16T15:08:16.741,-0.49,0.85,-0.37
32506,2025-09-16T15:08:16.752,-0.06,0.85,-0.49
32507,2025-09-16T15:08:16.762,-0.31,0.85,-0.67
32508,2025-09-16T15:08:16.771,-0.24,0.85,-0.79
32509,2025-09-16T15:08:16.781,-0.49,0.85,-1.04
32510,2025-09-16T15:08:16.791,-0.67,0.85,-1.04
32511,2025-09-16T15:08:16.800,-0.73,0.79,-1.04
32512,2025-09-16T15:08:16.811,-0.79,0.85,-0.85
32513,2025-09-16T15:08:16.821,-0.61,0.79,-0.67
32514,2025-09-16T15:08:16.830,-1.04,0.79,-0.61
32515,2025-09-16T15:08:16.840,-0.61,0.73,-0.31
32516,2025-09-16T15:08:16.850,-0.67,0.73,-0.06
32517,2025-09-16T15:08:16.860,-0.12,0.73,0.18
32518,2025-09-16T15:08:16.870,-0.24,0.79,0.18
32519,2025-09-16T15:08:16.880,-0.12,0.79,0.12
32520,2025-09-16T15:08:16.890,-0.18,0.85,0.0
32521,2025-09-16T15:08:16.899,-0.12,0.85,-0.06
32522,2025-09-16T15:08:16.908,-0.06,0.92,-0.12
32523,2025-09-16T15:08:16.918,-0.18,0.92,-0.37
32524,2025-09-16T15:08:16.928,-0.31,0.85,-0.55
32525,2025-09-16T15:08:16.938,-0.31,0.85,-0.67
32526,2025-09-16T15:08:16.948,-0.18,0.85,-0.73
32527,2025-09-16T15:08:16.958,-0.31,0.85,-0.85
32528,2025-09-16T15:08:16.967,-0.49,0.85,-0.98
32529,2025-09-16T15:08:16.977,-0.55,0.79,-0.92
32530,2025-09-16T15:08:16.987,-0.61,0.73,-0.73
32531,2025-09-16T15:08:16.997,-0.49,0.73,-0.55
32532,2025-09-16T15:08:17.006,-0.55,0.73,-0.37
32533,2025-09-16T15:08:17.016,-0.43,0.73,-0.06
32534,2025-09-16T15:08:17.026,-0.43,0.73,0.12
32535,2025-09-16T15:08:17.036,-0.31,0.79,0.24
32536,2025-09-16T15:08:17.045,-0.24,0.85,0.24
