sample,timestamp,gyro_x,gyro_y,gyro_z
43000,2025-09-16T15:09:59.493,-1.71,0.06,-0.43
43001,2025-09-16T15:09:59.503,-0.85,-0.49,-0.67
43002,2025-09-16T15:09:59.512,-0.24,0.61,-0.43
43003,2025-09-16T15:09:59.523,-0.24,0.79,-0.43
43004,2025-09-16T15:09:59.532,-0.12,0.85,-0.37
43005,2025-09-16T15:09:59.542,-0.06,0.85,-0.37
43006,2025-09-16T15:09:59.552,-0.12,0.79,-0.43
43007,2025-09-16T15:09:59.562,-0.12,0.73,-0.37
43008,2025-09-16T15:09:59.572,-0.24,0.73,-0.37
43009,2025-09-16T15:09:59.582,-0.24,0.79,-0.37
43010,2025-09-16T15:09:59.591,-0.31,0.79,-0.43
43011,2025-09-16T15:09:59.601,-0.37,0.79,-0.37
43012,2025-09-16T15:09:59.611,-0.43,0.85,-0.37
43013,2025-09-16T15:09:59.621,-0.55,0.92,-0.37
43014,2025-09-16T15:09:59.631,-0.49,0.85,-0.37
43015,2025-09-16T15:09:59.640,-0.49,0.85,-0.37
43016,2025-09-16T15:09:59.651,-0.49,0.85,-0.37
43017,2025-09-16T15:09:59.660,-0.43,0.79,-0.37
43018,2025-09-16T15:09:59.669,-0.43,0.79,-0.37
43019,2025-09-16T15:09:59.679,-0.37,0.79,-0.43
43020,2025-09-16T15:09:59.689,-0.31,0.73,-0.37
43021,2025-09-16T15:09:59.699,-0.24,0.73,-0.43
43022,2025-09-16T15:09:59.709,-0.18,0.79,-0.37
43023,2025-09-16T15:09:59.718,-0.12,0.79,-0.37
43024,2025-09-16T15:09:59.728,-0.18,0.85,-0.31
43025,2025-09-16T15:09:59.738,-0.18,0.85,-0.31
43026,2025-09-16T15:09:59.748,-0.24,0.85,-0.31
43027,2025-09-16T15:09:59.758,-0.31,0.85,-0.31
43028,2025-09-16T15:09:59.767,-0.31,0.85,-0.31
43029,2025-09-16T15:09:59.777,-0.43,0.85,-0.31
43030,2025-09-16T15:09:59.787,-0.49,0.79,-0.31
43031,2025-09-16T15:09:59.797,-0.49,0.85,-0.31
43032,2025-09-16T15:09:59.806,-0.55,0.79,-0.31
43033,2025-09-16T15:09:59.816,-0.61,0.79,-0.31
43034,2025-09-16T15:09:59.826,-0.61,0.85,-0.31
43035,2025-09-16T15:09:59.836,-0.55,0.85,-0.37
43036,2025-09-16T15:09:59.846,-0.49,0.85,-0.37
43037,2025-09-16T15:09:59.855,-0.37,0.85,-0.37
43038,2025-09-16T15:09:59.865,-0.37,0.79,-0.37
43039,2025-09-16T15:09:59.875,-0.31,0.79,-0.37
43040,2025-09-16T15:09:59.886,-0.31,0.73,-0.31
43041,2025-09-16T15:09:59.895,-0.18,0.79,-0.37
43042,2025-09-16T15:09:59.905,-0.12,0.79,-0.31
43043,2025-09-16T15:09:59.914,-0.12,0.79,-0.18
43044,2025-09-16T15:09:59.924,-0.18,0.67,-0.18
43045,2025-09-16T15:09:59.934,-0.43,0.67,-0.24
43046,2025-09-16T15:09:59.943,-0.55,0.67,-0.37
43047,2025-09-16T15:09:59.953,-0.67,0.67,-0.37
43048,2025-09-16T15:09:59.963,-0.92,0.61,-0.37
43049,2025-09-16T15:09:59.973,-1.1,0.61,-0.37
43050,2025-09-16T15:09:59.983,-1.22,0.55,-0.37
43051,2025-09-16T15:09:59.993,-1.16,0.61,-0.31
43052,2025-09-16T15:10:00.003,-1.16,0.67,-0.31
43053,2025-09-16T15:10:00.013,-1.28,0.67,-0.37
43054,2025-09-16T15:10:00.022,-1.04,0.61,-0.37
43055,2025-09-16T15:10:00.032,-0.98,0.61,-0.37
43056,2025-09-16T15:10:00.042,-0.79,0.55,-0.37
43057,2025-09-16T15:10:00.052,-0.73,0.49,-0.43
43058,2025-09-16T15:10:00.061,-0.55,0.49,-0.43
43059,2025-09-16T15:10:00.071,-0.49,0.49,-0.43
43060,2025-09-16T15:10:00.080,-0.37,0.55,-0.43
43061,2025-09-16T15:10:00.090,-0.37,0.61,-0.37
43062,2025-09-16T15:10:00.101,-0.31,0.67,-0.37
43063,2025-09-16T15:10:00.111,-0.43,0.73,-0.37
43064,2025-09-16T15:10:00.120,-0.37,0.79,-0.31
43065,2025-09-16T15:10:00.130,-0.55,0.92,-0.24
43066,2025-09-16T15:10:00.140,-0.55,0.92,-0.24
43067,2025-09-16T15:10:00.149,-0.55,0.92,-0.24
43068,2025-09-16T15:10:00.159,-0.61,0.85,-0.31
43069,2025-09-16T15:10:00.168,-0.67,0.79,-0.31
43070,2025-09-16T15:10:00.179,-0.73,0.73,-0.37
43071,2025-09-16T15:10:00.189,-0.73,0.67,-0.43
43072,2025-09-16T15:10:00.199,-0.67,0.67,-0.43
43073,2025-09-16T15:10:00.209,-0.49,0.67,-0.49
43074,2025-09-16T15:10:00.218,-0.31,0.73,-0.49
43075,2025-09-16T15:10:00.228,-0.12,0.85,-0.55
43076,2025-09-16T15:10:00.238,0.12,0.85,-0.55
43077,2025-09-16T15:10:00.248,0.24,0.98,-0.55
43078,2025-09-16T15:10:00.257,0.37,1.04,-0.55
43079,2025-09-16T15:10:00.267,-0.18,0.24,-0.67
43080,2025-09-16T15:10:00.276,-2.38,-3.23,-1.65
43081,2025-09-16T15:10:00.286,-3.3,-0.61,-1.1
43082,2025-09-16T15:10:00.296,-2.5,-2.87,-1.77
43083,2025-09-16T15:10:00.306,1.28,-1.59,-1.22
43084,2025-09-16T15:10:00.316,2.56,1.4,-0.37
43085,2025-09-16T15:10:00.325,3.6,3.42,-0.12
43086,2025-09-16T15:10:00.335,4.03,2.81,-0.61
43087,2025-09-16T15:10:00.345,1.1,3.11,-0.49
43088,2025-09-16T15:10:00.355,1.59,3.85,-0.12
43089,2025-09-16T15:10:00.365,-0.67,1.89,0.0
43090,2025-09-16T15:10:00.375,-0.18,1.59,0.06
43091,2025-09-16T15:10:00.385,0.18,2.14,0.12
43092,2025-09-16T15:10:00.394,0.79,1.77,-0.06
43093,2025-09-16T15:10:00.404,0.12,1.04,-0.31
43094,2025-09-16T15:10:00.414,-0.24,0.85,-0.37
43095,2025-09-16T15:10:00.424,-0.37,0.79,-0.43
43096,2025-09-16T15:10:00.433,-0.43,0.73,-0.43
43097,2025-09-16T15:10:00.443,-0.55,0.73,-0.43
43098,2025-09-16T15:10:00.453,-0.43,0.79,-0.37
43099,2025-09-16T15:10:00.463,-0.31,0.85,-0.43
43100,2025-09-16T15:10:00.472,-0.31,0.85,-0.37
43101,2025-09-16T15:10:00.482,-0.24,0.92,-0.37
43102,2025-09-16T15:10:00.492,-0.12,0.85,-0.37
43103,2025-09-16T15:10:00.502,-0.12,0.85,-0.37
43104,2025-09-16T15:10:00.512,-0.12,0.79,-0.31
43105,2025-09-16T15:10:00.522,-0.18,0.79,-0.37
43106,2025-09-16T15:10:00.531,-0.18,0.73,-0.43
43107,2025-09-16T15:10:00.541,-0.18,0.73,-0.43
43108,2025-09-16T15:10:00.551,-0.24,0.73,-0.37
43109,2025-09-16T15:10:00.561,-0.31,0.73,-0.43
43110,2025-09-16T15:10:00.570,-0.43,0.79,-0.37
43111,2025-09-16T15:10:00.580,-0.43,0.85,-0.37
43112,2025-09-16T15:10:00.589,-0.43,0.92,-0.37
43113,2025-09-16T15:10:00.599,-0.37,0.98,-0.37
43114,2025-09-16T15:10:00.609,-0.24,0.98,-0.37
43115,2025-09-16T15:10:00.619,-0.37,0.85,-0.31
43116,2025-09-16T15:10:00.629,-0.24,0.92,-0.31
43117,2025-09-16T15:10:00.639,-0.18,0.85,-0.37
43118,2025-09-16T15:10:00.649,-0.24,0.73,-0.43
43119,2025-09-16T15:10:00.658,-0.18,0.73,-0.37
43120,2025-09-16T15:10:00.672,-0.24,0.79,-0.37
43121,2025-09-16T15:10:00.678,-0.06,0.85,-0.37
43122,2025-09-16T15:10:00.688,-0.06,0.92,-0.31
43123,2025-09-16T15:10:00.698,0.06,0.98,-0.31
43124,2025-09-16T15:10:00.708,0.0,0.98,-0.37
43125,2025-09-16T15:10:00.718,-0.06,0.98,-0.37
43126,2025-09-16T15:10:00.727,-0.12,0.92,-0.37
43127,2025-09-16T15:10:00.737,-0.18,0.92,-0.37
43128,2025-09-16T15:10:00.747,-0.31,0.85,-0.37
43129,2025-09-16T15:10:00.757,-0.37,0.85,-0.37
43130,2025-09-16T15:10:00.767,-0.37,0.85,-0.37
43131,2025-09-16T15:10:00.776,-0.31,0.85,-0.37
43132,2025-09-16T15:10:00.786,-0.31,0.85,-0.37
43133,2025-09-16T15:10:00.796,-0.31,0.85,-0.37
43134,2025-09-16T15:10:00.805,-0.24,0.85,-0.37
43135,2025-09-16T15:10:00.815,-0.24,0.85,-0.43
43136,2025-09-16T15:10:00.825,-0.31,0.85,-0.37
43137,2025-09-16T15:10:00.835,-0.31,0.85,-0.43
43138,2025-09-16T15:10:00.845,-0.24,0.85,-0.37
43139,2025-09-16T15:10:00.855,-0.24,0.85,-0.37
43140,2025-09-16T15:10:00.864,-0.18,0.79,-0.43
43141,2025-09-16T15:10:00.874,-0.18,0.79,-0.37
43142,2025-09-16T15:10:00.883,-0.18,0.79,-0.37
43143,2025-09-16T15:10:00.894,-0.18,0.79,-0.37
43144,2025-09-16T15:10:00.903,-0.31,0.79,-0.43
43145,2025-09-16T15:10:00.913,-0.31,0.79,-0.43
43146,2025-09-16T15:10:00.923,-0.37,0.79,-0.37
43147,2025-09-16T15:10:00.932,-0.37,0.79,-0.43
43148,2025-09-16T15:10:00.942,-0.43,0.85,-0.37
43149,2025-09-16T15:10:00.952,-0.37,0.92,-0.31
43150,2025-09-16T15:10:00.962,-0.37,0.92,-0.37
43151,2025-09-16T15:10:00.972,-0.37,0.92,-0.37
43152,2025-09-16T15:10:00.981,-0.37,0.85,-0.37
43153,2025-09-16T15:10:00.991,-0.37,0.79,-0.43
43154,2025-09-16T15:10:01.001,-0.37,0.85,-0.43
43155,2025-09-16T15:10:01.011,-0.37,0.79,-0.37
43156,2025-09-16T15:10:01.020,-0.31,0.79,-0.43
43157,2025-09-16T15:10:01.030,-0.24,0.73,-0.43
43158,2025-09-16T15:10:01.040,-0.24,0.79,-0.37
43159,2025-09-16T15:10:01.050,-0.24,0.79,-0.43
43160,2025-09-16T15:10:01.060,-0.24,0.79,-0.37
43161,2025-09-16T15:10:01.069,-0.31,0.85,-0.43
43162,2025-09-16T15:10:01.079,-0.31,0.85,-0.43
43163,2025-09-16T15:10:01.089,-0.37,0.85,-0.37
43164,2025-09-16T15:10:01.099,-0.37,0.85,-0.43
43165,2025-09-16T15:10:01.109,-0.37,0.85,-0.43
43166,2025-09-16T15:10:01.118,-0.37,0.85,-0.43
43167,2025-09-16T15:10:01.128,-0.43,0.85,-0.43
43168,2025-09-16T15:10:01.138,-0.43,0.85,-0.43
43169,2025-09-16T15:10:01.148,-0.43,0.79,-0.37
43170,2025-09-16T15:10:01.159,-0.37,0.79,-0.37
43171,2025-09-16T15:10:01.167,-0.31,0.79,-0.43
43172,2025-09-16T15:10:01.177,-0.31,0.79,-0.43
43173,2025-09-16T15:10:01.187,-0.31,0.79,-0.37
43174,2025-09-16T15:10:01.197,-0.24,0.79,-0.37
43175,2025-09-16T15:10:01.207,-0.24,0.79,-0.37
43176,2025-09-16T15:10:01.216,-0.31,0.79,-0.37
43177,2025-09-16T15:10:01.225,-0.31,0.79,-0.37
43178,2025-09-16T15:10:01.237,-0.37,0.85,-0.37
43179,2025-09-16T15:10:01.246,-0.37,0.85,-0.43
43180,2025-09-16T15:10:01.257,-0.43,0.85,-0.37
43181,2025-09-16T15:10:01.266,-0.43,0.85,-0.37
43182,2025-09-16T15:10:01.276,-0.43,0.85,-0.37
43183,2025-09-16T15:10:01.285,-0.43,0.85,-0.43
43184,2025-09-16T15:10:01.295,-0.24,0.92,-0.43
43185,2025-09-16T15:10:01.305,-0.24,0.85,-0.31
43186,2025-09-16T15:10:01.315,-0.43,0.79,-0.43
43187,2025-09-16T15:10:01.325,-0.12,0.79,-0.49
43188,2025-09-16T15:10:01.334,-0.37,0.73,-0.37
43189,2025-09-16T15:10:01.344,-0.12,0.73,-0.37
43190,2025-09-16T15:10:01.354,-0.24,0.79,-0.49
43191,2025-09-16T15:10:01.364,-0.37,0.79,-0.43
43192,2025-09-16T15:10:01.373,-0.37,0.79,-0.37
43193,2025-09-16T15:10:01.383,-0.37,0.85,-0.37
43194,2025-09-16T15:10:01.393,-0.37,0.85,-0.37
43195,2025-09-16T15:10:01.402,-0.43,0.85,-0.37
43196,2025-09-16T15:10:01.412,-0.43,0.85,-0.37
43197,2025-09-16T15:10:01.423,-0.43,0.85,-0.37
43198,2025-09-16T15:10:01.432,-0.37,0.85,-0.37
43199,2025-09-16T15:10:01.442,-0.37,0.79,-0.43
43200,2025-09-16T15:10:01.453,-0.37,0.79,-0.43
43201,2025-09-16T15:10:01.462,-0.31,0.73,-0.43
43202,2025-09-16T15:10:01.470,-0.31,0.73,-0.43
43203,2025-09-16T15:10:01.481,-0.31,0.79,-0.43
43204,2025-09-16T15:10:01.490,-0.31,0.85,-0.43
43205,2025-09-16T15:10:01.500,-0.18,0.85,-0.43
43206,2025-09-16T15:10:01.510,-0.24,0.85,-0.37
43207,2025-09-16T15:10:01.520,-0.31,0.85,-0.37
43208,2025-09-16T15:10:01.529,-0.31,0.85,-0.37
43209,2025-09-16T15:10:01.539,-0.37,0.85,-0.37
43210,2025-09-16T15:10:01.549,-0.37,0.85,-0.37
43211,2025-09-16T15:10:01.559,-0.37,0.79,-0.43
43212,2025-09-16T15:10:01.569,-0.43,0.73,-0.43
43213,2025-09-16T15:10:01.579,-0.49,0.73,-0.43
43214,2025-09-16T15:10:01.589,-0.43,0.79,-0.43
43215,2025-09-16T15:10:01.598,-0.43,0.79,-0.37
43216,2025-09-16T15:10:01.608,-0.43,0.79,-0.37
43217,2025-09-16T15:10:01.618,-0.37,0.79,-0.37
43218,2025-09-16T15:10:01.628,-0.31,0.85,-0.37
43219,2025-09-16T15:10:01.638,-0.31,0.85,-0.37
43220,2025-09-16T15:10:01.648,-0.31,0.92,-0.37
43221,2025-09-16T15:10:01.658,-0.24,0.85,-0.37
43222,2025-09-16T15:10:01.667,-0.24,0.85,-0.37
43223,2025-09-16T15:10:01.676,-0.12,0.85,-0.37
43224,2025-09-16T15:10:01.686,-0.18,0.79,-0.37
43225,2025-09-16T15:10:01.696,-0.31,0.73,-0.37
43226,2025-09-16T15:10:01.706,-0.37,0.73,-0.37
43227,2025-09-16T15:10:01.715,-0.37,0.73,-0.37
43228,2025-09-16T15:10:01.725,-0.37,0.79,-0.37
43229,2025-09-16T15:10:01.735,-0.37,0.85,-0.43
43230,2025-09-16T15:10:01.745,-0.49,0.85,-0.43
43231,2025-09-16T15:10:01.755,-0.49,0.85,-0.43
43232,2025-09-16T15:10:01.764,-0.43,0.85,-0.37
43233,2025-09-16T15:10:01.775,-0.43,0.85,-0.37
43234,2025-09-16T15:10:01.785,-0.43,0.85,-0.37
43235,2025-09-16T15:10:01.794,-0.37,0.85,-0.37
43236,2025-09-16T15:10:01.804,-0.31,0.79,-0.43
43237,2025-09-16T15:10:01.814,-0.31,0.73,-0.43
43238,2025-09-16T15:10:01.824,-0.24,0.73,-0.37
43239,2025-09-16T15:10:01.834,-0.24,0.73,-0.43
43240,2025-09-16T15:10:01.843,-0.31,0.79,-0.43
43241,2025-09-16T15:10:01.853,-0.24,0.79,-0.43
43242,2025-09-16T15:10:01.863,-0.31,0.85,-0.37
43243,2025-09-16T15:10:01.872,-0.31,0.85,-0.37
43244,2025-09-16T15:10:01.882,-0.31,0.85,-0.37
43245,2025-09-16T15:10:01.892,-0.37,0.85,-0.31
43246,2025-09-16T15:10:01.902,-0.37,0.85,-0.37
43247,2025-09-16T15:10:01.911,-0.43,0.79,-0.43
43248,2025-09-16T15:10:01.922,-0.37,0.79,-0.43
43249,2025-09-16T15:10:01.931,-0.24,0.79,-0.31
43250,2025-09-16T15:10:01.942,-0.43,0.79,-0.37
43251,2025-09-16T15:10:01.951,-0.24,0.79,-0.43
43252,2025-09-16T15:10:01.961,-0.31,0.79,-0.37
43253,2025-09-16T15:10:01.971,-0.18,0.85,-0.37
43254,2025-09-16T15:10:01.981,-0.24,0.85,-0.37
43255,2025-09-16T15:10:01.991,-0.24,0.85,-0.37
