sample,timestamp,gyro_x,gyro_y,gyro_z
18500,2025-09-16T15:05:59.628,-0.43,0.85,-0.37
18501,2025-09-16T15:05:59.638,-0.31,0.85,-0.37
18502,2025-09-16T15:05:59.648,-0.24,0.85,-0.37
18503,2025-09-16T15:05:59.657,-0.31,0.85,-0.37
18504,2025-09-16T15:05:59.668,-0.31,0.85,-0.37
18505,2025-09-16T15:05:59.677,-0.31,0.85,-0.43
18506,2025-09-16T15:05:59.688,-0.37,0.79,-0.37
18507,2025-09-16T15:05:59.698,-0.43,0.85,-0.43
18508,2025-09-16T15:05:59.707,-0.31,0.85,-0.43
18509,2025-09-16T15:05:59.716,-0.37,0.79,-0.43
18510,2025-09-16T15:05:59.726,-0.37,0.79,-0.43
18511,2025-09-16T15:05:59.736,-0.24,0.79,-0.43
18512,2025-09-16T15:05:59.746,-0.43,0.79,-0.43
18513,2025-09-16T15:05:59.756,-0.55,0.79,-0.49
18514,2025-09-16T15:05:59.765,-0.31,0.79,-0.43
18515,2025-09-16T15:05:59.775,-0.31,0.79,-0.37
18516,2025-09-16T15:05:59.785,-0.37,0.79,-0.37
18517,2025-09-16T15:05:59.795,-0.31,0.79,-0.37
18518,2025-09-16T15:05:59.805,-0.43,0.79,-0.37
18519,2025-09-16T15:05:59.814,-0.24,0.79,-0.31
18520,2025-09-16T15:05:59.824,-0.18,0.79,-0.31
18521,2025-09-16T15:05:59.834,-0.31,0.79,-0.31
18522,2025-09-16T15:05:59.844,-0.24,0.79,-0.31
18523,2025-09-16T15:05:59.853,-0.37,0.85,-0.31
18524,2025-09-16T15:05:59.863,-0.37,0.79,-0.31
18525,2025-09-16T15:05:59.873,-0.43,0.85,-0.31
18526,2025-09-16T15:05:59.883,-0.49,0.85,-0.37
18527,2025-09-16T15:05:59.894,-0.43,0.85,-0.43
18528,2025-09-16T15:05:59.903,-0.37,0.79,-0.37
18529,2025-09-16T15:05:59.912,-0.31,0.79,-0.37
18530,2025-09-16T15:05:59.922,-0.18,0.79,-0.43
18531,2025-09-16T15:05:59.931,-0.18,0.79,-0.43
18532,2025-09-16T15:05:59.942,-0.37,0.79,-0.43
18533,2025-09-16T15:05:59.951,-0.43,0.79,-0.43
18534,2025-09-16T15:05:59.961,-0.43,0.79,-0.43
18535,2025-09-16T15:05:59.971,-0.49,0.79,-0.43
18536,2025-09-16T15:05:59.980,-0.43,0.79,-0.37
18537,2025-09-16T15:05:59.990,-0.31,0.73,-0.37
18538,2025-09-16T15:06:00.000,-0.24,0.73,-0.31
18539,2025-09-16T15:06:00.010,0.0,0.73,-0.31
18540,2025-09-16T15:06:00.020,-0.24,0.73,-0.31
18541,2025-09-16T15:06:00.030,-0.18,0.73,-0.31
18542,2025-09-16T15:06:00.040,-0.43,0.79,-0.37
18543,2025-09-16T15:06:00.049,-0.37,0.79,-0.37
18544,2025-09-16T15:06:00.060,-0.55,0.85,-0.37
18545,2025-09-16T15:06:00.069,-0.61,0.85,-0.37
18546,2025-09-16T15:06:00.079,-0.49,0.85,-0.43
18547,2025-09-16T15:06:00.089,-0.37,0.85,-0.43
18548,2025-09-16T15:06:00.099,-0.37,0.85,-0.43
18549,2025-09-16T15:06:00.108,-0.18,0.85,-0.43
18550,2025-09-16T15:06:00.118,0.06,0.79,-0.43
18551,2025-09-16T15:06:00.127,-0.31,0.85,-0.43
18552,2025-09-16T15:06:00.137,-0.18,0.79,-0.43
18553,2025-09-16T15:06:00.147,-0.55,0.79,-0.37
18554,2025-09-16T15:06:00.157,-0.61,0.79,-0.43
18555,2025-09-16T15:06:00.167,-0.49,0.79,-0.43
18556,2025-09-16T15:06:00.176,-0.61,0.79,-0.43
18557,2025-09-16T15:06:00.186,-0.43,0.79,-0.37
18558,2025-09-16T15:06:00.196,-0.24,0.73,-0.37
18559,2025-09-16T15:06:00.206,-0.18,0.73,-0.31
18560,2025-09-16T15:06:00.216,-0.18,0.79,-0.31
18561,2025-09-16T15:06:00.225,-0.06,0.79,-0.31
18562,2025-09-16T15:06:00.235,-0.24,0.79,-0.37
18563,2025-09-16T15:06:00.245,-0.37,0.79,-0.37
18564,2025-09-16T15:06:00.255,-0.43,0.79,-0.37
18565,2025-09-16T15:06:00.265,-0.73,0.79,-0.43
18566,2025-09-16T15:06:00.274,-0.49,0.79,-0.43
18567,2025-09-16T15:06:00.284,-0.67,0.85,-0.49
18568,2025-09-16T15:06:00.294,-0.31,0.79,-0.43
18569,2025-09-16T15:06:00.304,-0.12,0.79,-0.37
18570,2025-09-16T15:06:00.313,-0.31,0.79,-0.37
18571,2025-09-16T15:06:00.323,-0.24,0.85,-0.37
18572,2025-09-16T15:06:00.333,-0.12,0.79,-0.37
18573,2025-09-16T15:06:00.343,-0.49,0.85,-0.43
18574,2025-09-16T15:06:00.353,-0.43,0.85,-0.37
18575,2025-09-16T15:06:00.362,-0.37,0.85,-0.37
18576,2025-09-16T15:06:00.372,-0.37,0.85,-0.37
18577,2025-09-16T15:06:00.382,-0.49,0.79,-0.37
18578,2025-09-16T15:06:00.391,-0.12,0.73,-0.37
18579,2025-09-16T15:06:00.401,-0.31,0.73,-0.37
18580,2025-09-16T15:06:00.411,-0.31,0.79,-0.43
18581,2025-09-16T15:06:00.421,-0.37,0.73,-0.37
18582,2025-09-16T15:06:00.431,-0.06,0.67,-0.43
18583,2025-09-16T15:06:00.440,-0.67,0.79,-0.49
18584,2025-09-16T15:06:00.450,-0.55,0.79,-0.55
18585,2025-09-16T15:06:00.460,-0.31,0.79,-0.49
18586,2025-09-16T15:06:00.470,-0.67,0.85,-0.49
18587,2025-09-16T15:06:00.479,-0.61,0.85,-0.49
18588,2025-09-16T15:06:00.491,-0.43,0.79,-0.43
18589,2025-09-16T15:06:00.501,-0.43,0.79,-0.37
18590,2025-09-16T15:06:00.509,0.0,0.79,-0.31
18591,2025-09-16T15:06:00.519,-0.12,0.85,-0.31
18592,2025-09-16T15:06:00.529,-0.18,0.85,-0.31
18593,2025-09-16T15:06:00.538,-0.06,0.85,-0.31
18594,2025-09-16T15:06:00.548,-0.12,0.85,-0.31
18595,2025-09-16T15:06:00.558,-0.49,0.92,-0.31
18596,2025-09-16T15:06:00.568,-0.43,0.85,-0.37
18597,2025-09-16T15:06:00.578,-0.43,0.85,-0.31
18598,2025-09-16T15:06:00.588,-0.49,0.79,-0.43
18599,2025-09-16T15:06:00.597,-0.49,0.79,-0.43
18600,2025-09-16T15:06:00.607,-0.31,0.73,-0.43
18601,2025-09-16T15:06:00.617,-0.37,0.73,-0.49
18602,2025-09-16T15:06:00.627,-0.43,0.73,-0.49
18603,2025-09-16T15:06:00.637,-0.43,0.79,-0.49
18604,2025-09-16T15:06:00.648,-0.31,0.79,-0.49
18605,2025-09-16T15:06:00.656,-0.49,0.79,-0.49
18606,2025-09-16T15:06:00.665,-0.37,0.79,-0.43
18607,2025-09-16T15:06:00.677,-0.31,0.79,-0.37
18608,2025-09-16T15:06:00.686,-0.31,0.73,-0.31
18609,2025-09-16T15:06:00.696,-0.24,0.79,-0.31
18610,2025-09-16T15:06:00.706,-0.06,0.73,-0.31
18611,2025-09-16T15:06:00.716,-0.18,0.79,-0.31
18612,2025-09-16T15:06:00.725,-0.24,0.79,-0.31
18613,2025-09-16T15:06:00.735,-0.18,0.79,-0.31
18614,2025-09-16T15:06:00.745,-0.43,0.85,-0.37
18615,2025-09-16T15:06:00.755,-0.43,0.79,-0.37
18616,2025-09-16T15:06:00.765,-0.43,0.85,-0.37
18617,2025-09-16T15:06:00.774,-0.37,0.85,-0.43
18618,2025-09-16T15:06:00.784,-0.43,0.79,-0.43
18619,2025-09-16T15:06:00.794,-0.31,0.85,-0.49
18620,2025-09-16T15:06:00.804,-0.55,0.85,-0.55
18621,2025-09-16T15:06:00.813,-0.37,0.85,-0.49
18622,2025-09-16T15:06:00.823,-0.49,0.79,-0.49
18623,2025-09-16T15:06:00.833,-0.37,0.79,-0.43
18624,2025-09-16T15:06:00.843,-0.31,0.73,-0.37
18625,2025-09-16T15:06:00.853,-0.24,0.73,-0.37
18626,2025-09-16T15:06:00.863,-0.24,0.73,-0.31
18627,2025-09-16T15:06:00.872,-0.31,0.73,-0.31
18628,2025-09-16T15:06:00.882,-0.06,0.73,-0.24
18629,2025-09-16T15:06:00.892,-0.12,0.73,-0.24
18630,2025-09-16T15:06:00.901,-0.37,0.79,-0.24
18631,2025-09-16T15:06:00.911,-0.12,0.79,-0.24
18632,2025-09-16T15:06:00.921,-0.31,0.79,-0.31
18633,2025-09-16T15:06:00.931,-0.49,0.85,-0.43
18634,2025-09-16T15:06:00.941,-0.49,0.85,-0.37
18635,2025-09-16T15:06:00.950,-0.49,0.85,-0.43
18636,2025-09-16T15:06:00.960,-0.55,0.85,-0.49
18637,2025-09-16T15:06:00.970,-0.55,0.85,-0.55
18638,2025-09-16T15:06:00.980,-0.43,0.85,-0.55
18639,2025-09-16T15:06:00.990,-0.37,0.85,-0.49
18640,2025-09-16T15:06:00.999,-0.24,0.85,-0.49
18641,2025-09-16T15:06:01.009,-0.37,0.79,-0.49
18642,2025-09-16T15:06:01.018,-0.31,0.85,-0.49
18643,2025-09-16T15:06:01.028,-0.49,0.79,-0.43
18644,2025-09-16T15:06:01.039,-0.43,0.85,-0.43
18645,2025-09-16T15:06:01.048,-0.31,0.85,-0.31
18646,2025-09-16T15:06:01.058,-0.18,0.79,-0.24
18647,2025-09-16T15:06:01.067,-0.18,0.79,-0.24
18648,2025-09-16T15:06:01.077,-0.12,0.73,-0.24
18649,2025-09-16T15:06:01.087,-0.12,0.73,-0.24
18650,2025-09-16T15:06:01.097,-0.31,0.73,-0.37
18651,2025-09-16T15:06:01.106,-0.61,0.79,-0.37
18652,2025-09-16T15:06:01.117,-0.43,0.79,-0.43
18653,2025-09-16T15:06:01.126,-0.73,0.79,-0.49
18654,2025-09-16T15:06:01.136,-0.61,0.85,-0.49
18655,2025-09-16T15:06:01.147,-0.12,0.79,-0.43
18656,2025-09-16T15:06:01.156,-0.24,0.85,-0.49
18657,2025-09-16T15:06:01.166,-0.43,0.85,-0.49
18658,2025-09-16T15:06:01.176,-0.18,0.79,-0.37
18659,2025-09-16T15:06:01.185,-0.12,0.79,-0.37
18660,2025-09-16T15:06:01.195,-0.55,0.85,-0.37
18661,2025-09-16T15:06:01.205,-0.67,0.92,-0.43
18662,2025-09-16T15:06:01.214,-0.12,0.85,-0.31
18663,2025-09-16T15:06:01.224,-0.31,0.92,-0.37
18664,2025-09-16T15:06:01.234,-0.12,0.85,-0.37
18665,2025-09-16T15:06:01.244,-0.12,0.79,-0.31
18666,2025-09-16T15:06:01.253,-0.24,0.73,-0.37
18667,2025-09-16T15:06:01.263,-0.55,0.73,-0.37
18668,2025-09-16T15:06:01.273,-0.49,0.67,-0.49
18669,2025-09-16T15:06:01.283,-0.92,0.79,-0.49
18670,2025-09-16T15:06:01.292,-0.49,0.79,-0.49
18671,2025-09-16T15:06:01.302,-0.18,0.85,-0.43
18672,2025-09-16T15:06:01.312,-0.37,0.92,-0.55
18673,2025-09-16T15:06:01.323,-0.31,0.92,-0.43
18674,2025-09-16T15:06:01.332,0.0,0.85,-0.43
18675,2025-09-16T15:06:01.341,-0.43,0.85,-0.43
18676,2025-09-16T15:06:01.351,-0.31,0.79,-0.37
18677,2025-09-16T15:06:01.361,-0.37,0.73,-0.37
18678,2025-09-16T15:06:01.371,-0.49,0.79,-0.37
18679,2025-09-16T15:06:01.381,-0.43,0.79,-0.37
