sample,timestamp,gyro_x,gyro_y,gyro_z
9000,2025-09-16T15:04:26.622,23.13,0.61,16.91
9001,2025-09-16T15:04:26.632,15.44,1.1,14.1
9002,2025-09-16T15:04:26.643,15.2,1.4,8.42
9003,2025-09-16T15:04:26.652,6.9,0.92,1.83
9004,2025-09-16T15:04:26.662,0.61,0.85,-4.88
9005,2025-09-16T15:04:26.672,-2.14,1.04,-8.79
9006,2025-09-16T15:04:26.682,-4.82,1.1,-9.64
9007,2025-09-16T15:04:26.691,-4.21,1.1,-7.75
9008,2025-09-16T15:04:26.701,-2.56,0.98,-4.88
9009,2025-09-16T15:04:26.711,-0.98,0.85,-1.89
9010,2025-09-16T15:04:26.721,-0.43,0.73,0.18
9011,2025-09-16T15:04:26.731,-0.37,0.73,1.77
9012,2025-09-16T15:04:26.740,-0.31,0.79,2.99
9013,2025-09-16T15:04:26.750,-0.43,0.85,3.42
9014,2025-09-16T15:04:26.759,-0.49,0.85,2.26
9015,2025-09-16T15:04:26.769,-0.49,0.79,0.24
9016,2025-09-16T15:04:26.779,-0.43,0.79,-1.34
9017,2025-09-16T15:04:26.789,-0.31,0.98,-3.42
9018,2025-09-16T15:04:26.798,-0.18,0.92,-6.59
9019,2025-09-16T15:04:26.808,-1.16,0.73,-9.77
9020,2025-09-16T15:04:26.818,-13.31,0.31,-13.79
9021,2025-09-16T15:04:26.828,-22.28,0.06,-19.47
9022,2025-09-16T15:04:26.837,-24.41,0.24,-22.83
9023,2025-09-16T15:04:26.847,-26.31,0.67,-24.17
9024,2025-09-16T15:04:26.857,-24.23,0.73,-25.45
9025,2025-09-16T15:04:26.867,-28.32,0.67,-27.77
9026,2025-09-16T15:04:26.877,-27.65,0.43,-27.22
9027,2025-09-16T15:04:26.886,-25.39,0.31,-26.12
9028,2025-09-16T15:04:26.896,-27.28,0.18,-25.45
9029,2025-09-16T15:04:26.906,-27.83,-0.18,-23.38
9030,2025-09-16T15:04:26.916,-24.54,-0.55,-20.32
9031,2025-09-16T15:04:26.927,-19.47,-0.85,-16.66
9032,2025-09-16T15:04:26.935,-12.63,-4.76,-11.05
9033,2025-09-16T15:04:26.946,-0.49,-7.87,-5.13
9034,2025-09-16T15:04:26.956,-3.54,-7.26,-2.14
9035,2025-09-16T15:04:26.966,-3.36,-8.91,1.59
