sample,timestamp,gyro_x,gyro_y,gyro_z
0,2025-09-16T15:02:58.516,1.53,-1.71,2.14
1,2025-09-16T15:02:58.525,1.34,-1.46,1.95
2,2025-09-16T15:02:58.535,1.22,-1.22,1.83
3,2025-09-16T15:02:58.545,1.1,-0.92,1.65
4,2025-09-16T15:02:58.555,0.98,-0.67,1.4
5,2025-09-16T15:02:58.565,0.92,-0.43,1.1
6,2025-09-16T15:02:58.575,0.79,-0.18,0.85
7,2025-09-16T15:02:58.584,0.67,0.0,0.55
8,2025-09-16T15:02:58.594,0.49,0.12,0.24
9,2025-09-16T15:02:58.604,0.31,0.24,-0.06
10,2025-09-16T15:02:58.613,0.06,0.37,-0.31
11,2025-09-16T15:02:58.624,-0.12,0.49,-0.61
12,2025-09-16T15:02:58.633,-0.37,0.55,-0.79
13,2025-09-16T15:02:58.643,-0.55,0.67,-0.92
14,2025-09-16T15:02:58.653,-0.73,0.79,-1.04
15,2025-09-16T15:02:58.663,-0.85,0.92,-1.04
16,2025-09-16T15:02:58.672,-0.85,1.1,-1.04
17,2025-09-16T15:02:58.682,-0.92,1.22,-0.98
18,2025-09-16T15:02:58.692,-0.92,1.28,-0.79
19,2025-09-16T15:02:58.701,-0.92,1.4,-0.67
20,2025-09-16T15:02:58.711,-0.92,1.4,-0.55
21,2025-09-16T15:02:58.721,-0.92,1.4,-0.37
22,2025-09-16T15:02:58.731,-0.92,1.34,-0.18
23,2025-09-16T15:02:58.741,-0.92,1.22,-0.06
24,2025-09-16T15:02:58.750,-0.85,1.16,0.12
25,2025-09-16T15:02:58.761,-0.79,1.04,0.24
26,2025-09-16T15:02:58.771,-0.85,0.98,0.31
27,2025-09-16T15:02:58.780,-0.85,0.92,0.43
28,2025-09-16T15:02:58.790,-0.73,0.92,0.55
29,2025-09-16T15:02:58.800,-0.67,0.85,0.61
30,2025-09-16T15:02:58.810,-0.67,0.92,0.61
31,2025-09-16T15:02:58.820,-0.55,0.98,0.61
32,2025-09-16T15:02:58.829,-0.49,1.1,0.55
33,2025-09-16T15:02:58.839,-0.49,1.22,0.55
34,2025-09-16T15:02:58.849,-0.49,1.28,0.37
35,2025-09-16T15:02:58.859,-0.61,1.4,0.18
36,2025-09-16T15:02:58.868,-0.73,1.46,0.0
37,2025-09-16T15:02:58.878,-0.85,1.59,-0.24
38,2025-09-16T15:02:58.888,-0.98,1.71,-0.43
39,2025-09-16T15:02:58.898,-1.1,1.83,-0.61
40,2025-09-16T15:02:58.908,-1.22,1.95,-0.79
41,2025-09-16T15:02:58.917,-1.34,2.01,-0.98
42,2025-09-16T15:02:58.927,-1.4,2.14,-1.04
43,2025-09-16T15:02:58.937,-1.34,2.2,-1.1
44,2025-09-16T15:02:58.947,-1.28,2.32,-1.04
45,2025-09-16T15:02:58.956,-1.22,2.32,-1.1
46,2025-09-16T15:02:58.966,-1.16,2.32,-1.04
47,2025-09-16T15:02:58.976,-1.1,2.26,-0.98
48,2025-09-16T15:02:58.986,-0.98,2.14,-0.92
49,2025-09-16T15:02:58.995,-0.85,2.01,-0.85
