sample,timestamp,gyro_x,gyro_y,gyro_z
11500,2025-09-16T15:04:51.098,0.61,0.73,0.24
11501,2025-09-16T15:04:51.107,0.0,0.79,-0.06
11502,2025-09-16T15:04:51.117,-0.55,0.85,-0.43
11503,2025-09-16T15:04:51.127,-1.16,0.92,-0.61
11504,2025-09-16T15:04:51.137,-1.1,0.92,-0.85
11505,2025-09-16T15:04:51.146,-1.46,0.98,-0.98
11506,2025-09-16T15:04:51.156,-1.59,0.98,-1.1
11507,2025-09-16T15:04:51.166,-1.28,0.98,-1.04
11508,2025-09-16T15:04:51.176,-1.04,0.92,-0.92
11509,2025-09-16T15:04:51.185,-0.85,0.92,-0.67
11510,2025-09-16T15:04:51.195,-0.43,0.85,-0.37
11511,2025-09-16T15:04:51.205,0.24,0.79,0.18
11512,2025-09-16T15:04:51.215,1.04,0.73,0.55
11513,2025-09-16T15:04:51.225,0.98,0.67,0.85
11514,2025-09-16T15:04:51.234,1.4,0.61,1.04
11515,2025-09-16T15:04:51.244,1.89,0.61,1.16
11516,2025-09-16T15:04:51.254,1.89,0.67,1.04
11517,2025-09-16T15:04:51.264,0.67,0.73,0.73
11518,2025-09-16T15:04:51.274,0.55,0.79,0.18
11519,2025-09-16T15:04:51.283,-0.12,0.85,-0.24
11520,2025-09-16T15:04:51.293,-1.04,0.98,-0.73
11521,2025-09-16T15:04:51.303,-1.65,1.1,-1.22
11522,2025-09-16T15:04:51.313,-1.89,1.04,-1.53
11523,2025-09-16T15:04:51.323,-2.14,1.1,-1.71
11524,2025-09-16T15:04:51.333,-2.2,1.1,-1.65
11525,2025-09-16T15:04:51.342,-1.89,1.04,-1.46
11526,2025-09-16T15:04:51.352,-1.34,0.92,-1.1
11527,2025-09-16T15:04:51.362,-0.73,0.85,-0.61
11528,2025-09-16T15:04:51.372,0.18,0.73,0.0
11529,2025-09-16T15:04:51.382,0.85,0.67,0.49
11530,2025-09-16T15:04:51.392,1.4,0.61,0.85
11531,2025-09-16T15:04:51.403,1.59,0.61,1.04
11532,2025-09-16T15:04:51.411,1.71,0.61,1.16
11533,2025-09-16T15:04:51.421,1.4,0.67,0.92
11534,2025-09-16T15:04:51.431,0.67,0.73,0.43
11535,2025-09-16T15:04:51.441,-0.12,0.79,-0.12
11536,2025-09-16T15:04:51.450,-0.61,0.92,-0.55
11537,2025-09-16T15:04:51.459,-0.98,0.98,-0.98
11538,2025-09-16T15:04:51.470,-1.71,1.04,-1.46
11539,2025-09-16T15:04:51.480,-2.26,1.04,-1.65
11540,2025-09-16T15:04:51.490,-2.08,1.04,-1.59
11541,2025-09-16T15:04:51.500,-1.65,0.98,-1.46
11542,2025-09-16T15:04:51.509,-1.65,0.98,-1.16
11543,2025-09-16T15:04:51.519,-1.1,0.85,-0.79
11544,2025-09-16T15:04:51.529,-0.24,0.79,-0.18
11545,2025-09-16T15:04:51.539,0.67,0.73,0.37
11546,2025-09-16T15:04:51.549,1.16,0.67,0.73
11547,2025-09-16T15:04:51.558,1.4,0.67,0.98
11548,2025-09-16T15:04:51.567,1.4,0.61,1.04
11549,2025-09-16T15:04:51.578,1.4,0.61,0.92
11550,2025-09-16T15:04:51.587,0.92,0.67,0.55
11551,2025-09-16T15:04:51.597,0.31,0.73,0.18
