sample,timestamp,gyro_x,gyro_y,gyro_z
39500,2025-09-16T15:09:25.226,-112.37,-46.75,-54.93
39501,2025-09-16T15:09:25.236,1.95,-137.51,32.23
39502,2025-09-16T15:09:25.245,76.17,-192.93,77.64
39503,2025-09-16T15:09:25.256,118.41,-205.63,107.6
39504,2025-09-16T15:09:25.265,151.0,-198.36,121.77
39505,2025-09-16T15:09:25.275,170.23,-178.28,123.23
39506,2025-09-16T15:09:25.285,165.41,-148.93,115.17
39507,2025-09-16T15:09:25.294,138.49,-108.4,92.16
39508,2025-09-16T15:09:25.304,96.13,-63.42,57.19
39509,2025-09-16T15:09:25.314,52.12,-22.16,16.48
39510,2025-09-16T15:09:25.324,21.79,13.43,-20.39
39511,2025-09-16T15:09:25.334,6.04,61.58,-46.63
39512,2025-09-16T15:09:25.343,-2.08,115.54,-64.7
39513,2025-09-16T15:09:25.353,-30.09,163.57,-79.77
39514,2025-09-16T15:09:25.363,-75.81,195.5,-95.52
39515,2025-09-16T15:09:25.373,-111.69,212.16,-109.31
39516,2025-09-16T15:09:25.383,-144.78,209.96,-120.48
39517,2025-09-16T15:09:25.392,-208.25,194.95,-128.3
39518,2025-09-16T15:09:25.402,-232.3,185.42,-156.74
39519,2025-09-16T15:09:25.412,-198.73,87.34,-147.83
39520,2025-09-16T15:09:25.422,-116.82,-54.38,-41.32
39521,2025-09-16T15:09:25.431,-22.46,-134.09,37.23
39522,2025-09-16T15:09:25.441,63.29,-179.32,84.9
39523,2025-09-16T15:09:25.452,116.52,-179.75,110.11
39524,2025-09-16T15:09:25.462,134.46,-157.41,115.78
39525,2025-09-16T15:09:25.471,135.8,-127.44,106.02
39526,2025-09-16T15:09:25.481,122.31,-89.66,83.44
39527,2025-09-16T15:09:25.491,97.84,-48.83,53.77
39528,2025-09-16T15:09:25.501,68.97,-11.05,23.32
39529,2025-09-16T15:09:25.510,43.76,22.22,-4.46
39530,2025-09-16T15:09:25.520,21.24,70.13,-23.74
39531,2025-09-16T15:09:25.530,5.37,118.65,-43.33
39532,2025-09-16T15:09:25.540,-10.62,153.2,-64.39
39533,2025-09-16T15:09:25.549,-32.71,174.44,-84.66
39534,2025-09-16T15:09:25.559,-62.99,171.81,-106.02
39535,2025-09-16T15:09:25.569,-129.33,146.61,-121.52
39536,2025-09-16T15:09:25.578,-202.39,127.38,-115.3
39537,2025-09-16T15:09:25.588,-222.29,72.08,-104.0
39538,2025-09-16T15:09:25.598,-185.12,-28.63,-61.65
39539,2025-09-16T15:09:25.608,-117.61,-127.26,7.81
39540,2025-09-16T15:09:25.618,-42.6,-199.28,89.42
