sample,timestamp,gyro_x,gyro_y,gyro_z
15000,2025-09-16T15:05:25.363,-0.37,0.79,-0.37
15001,2025-09-16T15:05:25.372,-0.37,0.79,-0.43
15002,2025-09-16T15:05:25.383,-0.37,0.79,-0.43
15003,2025-09-16T15:05:25.392,-0.37,0.79,-0.43
15004,2025-09-16T15:05:25.403,-0.43,0.79,-0.43
15005,2025-09-16T15:05:25.412,-0.49,0.79,-0.43
15006,2025-09-16T15:05:25.422,-0.43,0.79,-0.43
15007,2025-09-16T15:05:25.432,-0.31,0.79,-0.43
15008,2025-09-16T15:05:25.442,-0.31,0.79,-0.43
15009,2025-09-16T15:05:25.451,-0.24,0.73,-0.43
15010,2025-09-16T15:05:25.461,-0.24,0.73,-0.37
15011,2025-09-16T15:05:25.471,-0.37,0.73,-0.43
15012,2025-09-16T15:05:25.481,-0.37,0.79,-0.43
15013,2025-09-16T15:05:25.490,-0.37,0.79,-0.37
15014,2025-09-16T15:05:25.500,-0.37,0.85,-0.37
15015,2025-09-16T15:05:25.510,-0.31,0.79,-0.31
15016,2025-09-16T15:05:25.519,-0.31,0.79,-0.37
15017,2025-09-16T15:05:25.529,-0.18,0.79,-0.31
15018,2025-09-16T15:05:25.539,-0.55,0.79,-0.43
15019,2025-09-16T15:05:25.549,-0.43,0.79,-0.43
15020,2025-09-16T15:05:25.558,-0.37,0.79,-0.43
15021,2025-09-16T15:05:25.569,-0.67,0.79,-0.55
15022,2025-09-16T15:05:25.578,-0.79,0.92,-0.49
15023,2025-09-16T15:05:25.588,0.73,0.73,-0.37
15024,2025-09-16T15:05:25.598,-0.61,0.92,-0.37
15025,2025-09-16T15:05:25.608,0.06,0.79,-0.43
15026,2025-09-16T15:05:25.617,-0.49,0.79,-0.43
15027,2025-09-16T15:05:25.627,-0.61,0.73,-0.43
15028,2025-09-16T15:05:25.637,-0.61,0.79,-0.37
15029,2025-09-16T15:05:25.647,-0.49,0.73,-0.43
15030,2025-09-16T15:05:25.657,-0.67,0.85,-0.43
15031,2025-09-16T15:05:25.667,-0.06,0.79,-0.37
15032,2025-09-16T15:05:25.676,-0.18,0.85,-0.31
15033,2025-09-16T15:05:25.686,0.0,0.79,-0.31
15034,2025-09-16T15:05:25.696,-0.18,0.79,-0.31
15035,2025-09-16T15:05:25.705,-0.18,0.79,-0.31
15036,2025-09-16T15:05:25.715,-0.55,0.79,-0.37
15037,2025-09-16T15:05:25.725,-0.55,0.73,-0.37
15038,2025-09-16T15:05:25.735,-0.43,0.73,-0.31
15039,2025-09-16T15:05:25.745,-0.55,0.79,-0.37
15040,2025-09-16T15:05:25.754,-0.67,0.79,-0.43
15041,2025-09-16T15:05:25.764,-0.18,0.79,-0.37
15042,2025-09-16T15:05:25.774,-0.24,0.79,-0.37
15043,2025-09-16T15:05:25.784,-0.18,0.79,-0.37
15044,2025-09-16T15:05:25.794,-0.12,0.79,-0.43
15045,2025-09-16T15:05:25.803,-0.37,0.85,-0.43
15046,2025-09-16T15:05:25.813,-0.49,0.79,-0.43
15047,2025-09-16T15:05:25.823,-0.49,0.79,-0.43
15048,2025-09-16T15:05:25.832,-0.55,0.79,-0.43
15049,2025-09-16T15:05:25.843,-0.49,0.85,-0.43
15050,2025-09-16T15:05:25.852,-0.31,0.79,-0.43
15051,2025-09-16T15:05:25.862,-0.31,0.79,-0.43
15052,2025-09-16T15:05:25.872,-0.24,0.79,-0.43
15053,2025-09-16T15:05:25.881,-0.18,0.79,-0.37
15054,2025-09-16T15:05:25.891,-0.24,0.79,-0.37
15055,2025-09-16T15:05:25.901,-0.37,0.85,-0.37
15056,2025-09-16T15:05:25.911,-0.43,0.85,-0.37
15057,2025-09-16T15:05:25.920,-0.37,0.79,-0.43
15058,2025-09-16T15:05:25.930,-0.43,0.85,-0.43
15059,2025-09-16T15:05:25.940,-0.43,0.79,-0.43
15060,2025-09-16T15:05:25.950,-0.37,0.79,-0.37
15061,2025-09-16T15:05:25.960,-0.37,0.79,-0.37
15062,2025-09-16T15:05:25.970,-0.37,0.79,-0.37
15063,2025-09-16T15:05:25.979,-0.37,0.79,-0.43
15064,2025-09-16T15:05:25.989,-0.31,0.79,-0.43
15065,2025-09-16T15:05:25.999,-0.31,0.79,-0.37
15066,2025-09-16T15:05:26.008,-0.31,0.79,-0.37
15067,2025-09-16T15:05:26.018,-0.37,0.79,-0.43
15068,2025-09-16T15:05:26.028,-0.37,0.79,-0.37
15069,2025-09-16T15:05:26.038,-0.37,0.79,-0.37
15070,2025-09-16T15:05:26.048,-0.37,0.79,-0.43
15071,2025-09-16T15:05:26.058,-0.43,0.85,-0.43
15072,2025-09-16T15:05:26.068,-0.31,0.79,-0.37
15073,2025-09-16T15:05:26.078,-0.31,0.79,-0.37
15074,2025-09-16T15:05:26.087,-0.31,0.79,-0.37
15075,2025-09-16T15:05:26.097,-0.43,0.79,-0.37
15076,2025-09-16T15:05:26.107,-0.31,0.79,-0.37
15077,2025-09-16T15:05:26.117,-0.31,0.79,-0.37
15078,2025-09-16T15:05:26.126,-0.37,0.79,-0.37
15079,2025-09-16T15:05:26.136,-0.37,0.79,-0.37
15080,2025-09-16T15:05:26.146,-0.31,0.79,-0.37
15081,2025-09-16T15:05:26.155,-0.37,0.85,-0.37
