sample,timestamp,gyro_x,gyro_y,gyro_z
42000,2025-09-16T15:09:49.703,0.85,1.28,-0.24
42001,2025-09-16T15:09:49.713,-0.18,0.79,-0.31
42002,2025-09-16T15:09:49.723,-0.24,0.92,-0.37
42003,2025-09-16T15:09:49.733,-0.24,0.98,-0.37
42004,2025-09-16T15:09:49.742,-0.24,0.92,-0.31
42005,2025-09-16T15:09:49.752,-0.31,0.85,-0.37
42006,2025-09-16T15:09:49.762,-0.31,0.85,-0.43
42007,2025-09-16T15:09:49.771,-0.31,0.79,-0.43
42008,2025-09-16T15:09:49.781,-0.37,0.79,-0.37
42009,2025-09-16T15:09:49.791,-0.31,0.79,-0.37
42010,2025-09-16T15:09:49.801,-0.31,0.79,-0.37
42011,2025-09-16T15:09:49.810,-0.24,0.79,-0.37
42012,2025-09-16T15:09:49.820,-0.24,0.85,-0.37
42013,2025-09-16T15:09:49.830,-0.12,0.92,-0.37
42014,2025-09-16T15:09:49.840,-0.18,0.92,-0.37
42015,2025-09-16T15:09:49.850,-0.18,0.92,-0.31
42016,2025-09-16T15:09:49.859,-0.24,0.92,-0.37
42017,2025-09-16T15:09:49.870,-0.31,0.92,-0.37
42018,2025-09-16T15:09:49.880,-0.24,0.85,-0.37
42019,2025-09-16T15:09:49.889,-0.31,0.85,-0.37
42020,2025-09-16T15:09:49.899,-0.24,0.85,-0.37
42021,2025-09-16T15:09:49.909,-0.24,0.79,-0.43
42022,2025-09-16T15:09:49.919,-0.24,0.79,-0.37
42023,2025-09-16T15:09:49.929,-0.24,0.85,-0.37
42024,2025-09-16T15:09:49.938,-0.24,0.85,-0.37
42025,2025-09-16T15:09:49.948,-0.12,0.92,-0.31
42026,2025-09-16T15:09:49.958,-0.06,0.98,-0.37
42027,2025-09-16T15:09:49.967,-0.06,0.98,-0.37
42028,2025-09-16T15:09:49.977,-0.06,0.98,-0.37
42029,2025-09-16T15:09:49.987,-0.06,0.98,-0.31
42030,2025-09-16T15:09:49.997,-0.06,0.98,-0.31
42031,2025-09-16T15:09:50.006,-0.06,0.92,-0.31
42032,2025-09-16T15:09:50.016,-0.12,0.92,-0.37
42033,2025-09-16T15:09:50.026,-0.18,0.92,-0.37
42034,2025-09-16T15:09:50.035,-0.12,0.92,-0.37
42035,2025-09-16T15:09:50.045,-0.12,0.92,-0.37
