sample,timestamp,gyro_x,gyro_y,gyro_z
31500,2025-09-16T15:08:06.903,-2.14,0.98,-1.46
31501,2025-09-16T15:08:06.913,-1.53,0.92,-1.1
31502,2025-09-16T15:08:06.923,-0.92,0.85,-0.73
31503,2025-09-16T15:08:06.933,-1.1,0.85,-0.49
31504,2025-09-16T15:08:06.942,-1.16,0.79,-0.37
31505,2025-09-16T15:08:06.952,-0.55,0.79,0.24
31506,2025-09-16T15:08:06.962,0.37,0.67,0.31
31507,2025-09-16T15:08:06.972,-1.46,0.79,0.0
31508,2025-09-16T15:08:06.981,-0.61,0.79,0.37
31509,2025-09-16T15:08:06.991,1.16,0.73,0.55
31510,2025-09-16T15:08:07.001,-0.12,0.79,0.18
31511,2025-09-16T15:08:07.011,-0.98,0.92,-0.37
31512,2025-09-16T15:08:07.021,-0.24,0.92,-0.18
31513,2025-09-16T15:08:07.030,0.73,0.85,-0.24
31514,2025-09-16T15:08:07.040,-0.43,0.98,-0.55
31515,2025-09-16T15:08:07.050,-0.37,0.92,-0.92
31516,2025-09-16T15:08:07.060,-1.04,0.92,-1.22
31517,2025-09-16T15:08:07.070,-1.65,0.92,-1.34
31518,2025-09-16T15:08:07.079,-1.89,0.85,-1.53
31519,2025-09-16T15:08:07.089,-2.08,0.85,-1.28
31520,2025-09-16T15:08:07.099,-1.34,0.79,-0.98
31521,2025-09-16T15:08:07.108,-1.4,0.73,-0.61
31522,2025-09-16T15:08:07.118,-1.16,0.79,-0.61
31523,2025-09-16T15:08:07.128,-2.08,0.92,-0.31
31524,2025-09-16T15:08:07.137,1.59,0.67,1.04
31525,2025-09-16T15:08:07.147,1.53,0.67,0.43
31526,2025-09-16T15:08:07.157,-2.01,0.98,0.12
31527,2025-09-16T15:08:07.167,-0.12,0.92,-0.18
31528,2025-09-16T15:08:07.177,0.67,0.85,0.92
31529,2025-09-16T15:08:07.187,1.65,0.73,-0.18
31530,2025-09-16T15:08:07.197,-2.62,1.04,-0.67
31531,2025-09-16T15:08:07.207,0.37,0.85,-0.43
31532,2025-09-16T15:08:07.217,0.24,0.79,-0.67
31533,2025-09-16T15:08:07.226,-0.92,0.85,-0.61
31534,2025-09-16T15:08:07.236,-1.16,0.79,-1.53
31535,2025-09-16T15:08:07.246,-2.56,0.92,-0.92
31536,2025-09-16T15:08:07.256,-0.24,0.79,-1.34
31537,2025-09-16T15:08:07.265,-3.17,1.04,-1.22
31538,2025-09-16T15:08:07.275,-0.49,0.85,-0.67
31539,2025-09-16T15:08:07.285,0.18,0.79,-0.12
