sample,timestamp,gyro_x,gyro_y,gyro_z
30500,2025-09-16T15:07:57.113,-2.32,13.0,-0.06
30501,2025-09-16T15:07:57.122,-12.08,12.7,-2.26
30502,2025-09-16T15:07:57.132,-5.37,11.41,-3.66
30503,2025-09-16T15:07:57.142,-7.69,10.19,-1.95
30504,2025-09-16T15:07:57.153,4.15,9.64,0.0
30505,2025-09-16T15:07:57.161,-0.92,9.7,1.77
30506,2025-09-16T15:07:57.171,-2.81,8.67,1.4
30507,2025-09-16T15:07:57.181,1.59,6.96,1.22
30508,2025-09-16T15:07:57.191,3.54,5.98,2.26
30509,2025-09-16T15:07:57.200,2.87,5.19,2.38
30510,2025-09-16T15:07:57.211,-1.16,3.42,-0.18
30511,2025-09-16T15:07:57.220,-2.75,1.59,-1.77
30512,2025-09-16T15:07:57.230,1.53,0.79,0.12
30513,2025-09-16T15:07:57.240,5.8,0.24,1.46
30514,2025-09-16T15:07:57.250,3.91,0.18,1.59
30515,2025-09-16T15:07:57.260,4.03,0.49,1.46
30516,2025-09-16T15:07:57.269,4.03,0.73,0.98
30517,2025-09-16T15:07:57.279,1.83,1.22,0.79
30518,2025-09-16T15:07:57.289,-2.32,1.28,-0.61
30519,2025-09-16T15:07:57.298,-4.33,1.16,-2.5
30520,2025-09-16T15:07:57.308,-3.36,0.98,-2.08
30521,2025-09-16T15:07:57.318,0.98,0.73,-0.61
30522,2025-09-16T15:07:57.328,2.87,0.49,0.92
30523,2025-09-16T15:07:57.337,5.19,0.12,2.62
30524,2025-09-16T15:07:57.347,7.08,-0.06,3.6
30525,2025-09-16T15:07:57.357,3.85,0.06,2.69
30526,2025-09-16T15:07:57.366,-2.2,0.12,-1.4
30527,2025-09-16T15:07:57.376,-6.16,1.16,-3.48
30528,2025-09-16T15:07:57.386,-8.18,2.62,-4.03
30529,2025-09-16T15:07:57.397,-10.8,3.23,-4.39
30530,2025-09-16T15:07:57.406,-8.36,2.44,-3.97
30531,2025-09-16T15:07:57.416,-1.34,2.32,-1.59
30532,2025-09-16T15:07:57.426,1.22,3.23,1.65
30533,2025-09-16T15:07:57.436,0.43,3.78,1.4
30534,2025-09-16T15:07:57.445,-0.31,4.09,0.55
30535,2025-09-16T15:07:57.455,-0.92,3.78,1.1
30536,2025-09-16T15:07:57.465,3.36,2.56,1.46
30537,2025-09-16T15:07:57.475,2.32,1.34,0.67
30538,2025-09-16T15:07:57.485,1.34,1.1,0.55
30539,2025-09-16T15:07:57.494,2.14,1.16,1.59
30540,2025-09-16T15:07:57.504,0.92,0.85,2.01
30541,2025-09-16T15:07:57.514,1.4,0.79,0.24
30542,2025-09-16T15:07:57.524,-0.92,1.77,-0.06
30543,2025-09-16T15:07:57.533,-1.4,2.44,0.61
30544,2025-09-16T15:07:57.543,-0.31,2.75,0.0
30545,2025-09-16T15:07:57.553,-2.62,3.23,0.31
30546,2025-09-16T15:07:57.563,-3.05,3.97,-0.73
30547,2025-09-16T15:07:57.573,-4.52,5.13,-0.67
30548,2025-09-16T15:07:57.582,-3.48,6.47,-0.55
30549,2025-09-16T15:07:57.592,-0.37,8.06,1.28
30550,2025-09-16T15:07:57.602,0.55,8.85,1.89
30551,2025-09-16T15:07:57.612,-3.66,8.48,-0.55
30552,2025-09-16T15:07:57.621,-2.62,8.0,0.49
30553,2025-09-16T15:07:57.631,0.31,8.06,1.46
30554,2025-09-16T15:07:57.641,0.92,8.18,2.14
30555,2025-09-16T15:07:57.651,-1.71,8.24,0.92
30556,2025-09-16T15:07:57.661,-2.87,8.85,0.0
30557,2025-09-16T15:07:57.671,-2.81,10.56,-0.06
30558,2025-09-16T15:07:57.680,-3.97,12.76,-1.22
30559,2025-09-16T15:07:57.690,-10.56,14.22,-3.48
30560,2025-09-16T15:07:57.701,-8.36,15.87,-4.27
30561,2025-09-16T15:07:57.710,-13.79,15.93,-4.88
30562,2025-09-16T15:07:57.720,-7.93,15.38,-5.86
30563,2025-09-16T15:07:57.730,-8.54,14.65,-3.91
30564,2025-09-16T15:07:57.739,-5.31,13.0,-1.04
30565,2025-09-16T15:07:57.749,-0.61,10.74,2.08
30566,2025-09-16T15:07:57.759,4.46,8.36,4.09
30567,2025-09-16T15:07:57.769,5.07,6.41,5.13
30568,2025-09-16T15:07:57.779,2.75,3.85,4.46
30569,2025-09-16T15:07:57.788,8.12,1.95,4.58
30570,2025-09-16T15:07:57.798,6.84,0.73,5.13
30571,2025-09-16T15:07:57.807,11.11,0.12,5.07
30572,2025-09-16T15:07:57.818,6.9,0.24,4.33
30573,2025-09-16T15:07:57.827,4.58,0.43,2.56
30574,2025-09-16T15:07:57.837,2.01,0.61,0.98
30575,2025-09-16T15:07:57.847,-0.12,0.73,-0.06
30576,2025-09-16T15:07:57.857,-0.24,0.79,-0.85
30577,2025-09-16T15:07:57.867,-1.83,0.92,-1.34
30578,2025-09-16T15:07:57.877,-1.65,0.98,-1.4
30579,2025-09-16T15:07:57.886,-1.28,0.98,-1.22
30580,2025-09-16T15:07:57.895,-0.79,0.98,-0.98
30581,2025-09-16T15:07:57.905,-0.61,0.98,-0.98
30582,2025-09-16T15:07:57.915,-1.4,1.1,-0.98
30583,2025-09-16T15:07:57.925,-1.46,1.04,-1.04
30584,2025-09-16T15:07:57.935,-1.16,0.98,-0.92
30585,2025-09-16T15:07:57.945,-0.92,0.85,-0.79
30586,2025-09-16T15:07:57.955,-1.04,0.79,-0.85
30587,2025-09-16T15:07:57.964,-1.16,0.73,-0.79
30588,2025-09-16T15:07:57.974,-0.67,0.67,-0.61
30589,2025-09-16T15:07:57.984,-0.18,0.61,-0.24
30590,2025-09-16T15:07:57.994,0.18,0.55,0.06
30591,2025-09-16T15:07:58.004,0.55,0.55,0.37
30592,2025-09-16T15:07:58.014,0.85,0.67,0.49
30593,2025-09-16T15:07:58.023,0.43,0.73,0.43
30594,2025-09-16T15:07:58.033,0.12,0.79,0.18
30595,2025-09-16T15:07:58.043,-0.18,0.85,-0.06
30596,2025-09-16T15:07:58.053,-0.43,0.92,-0.43
30597,2025-09-16T15:07:58.063,-0.98,0.92,-0.79
30598,2025-09-16T15:07:58.072,-1.22,0.92,-0.98
