sample,timestamp,gyro_x,gyro_y,gyro_z
10000,2025-09-16T15:04:36.413,-0.49,0.85,-0.85
10001,2025-09-16T15:04:36.423,-0.49,0.79,-1.04
10002,2025-09-16T15:04:36.433,-0.49,0.79,-1.46
10003,2025-09-16T15:04:36.442,-0.43,0.79,-2.08
10004,2025-09-16T15:04:36.453,-0.43,0.79,-2.62
10005,2025-09-16T15:04:36.462,-0.98,0.79,-3.11
10006,2025-09-16T15:04:36.471,-4.15,0.61,-4.33
10007,2025-09-16T15:04:36.481,-9.09,0.55,-5.98
10008,2025-09-16T15:04:36.491,-9.52,0.55,-6.53
10009,2025-09-16T15:04:36.500,-8.12,0.61,-5.8
10010,2025-09-16T15:04:36.510,-7.32,0.67,-4.76
10011,2025-09-16T15:04:36.520,-7.63,0.67,-3.91
10012,2025-09-16T15:04:36.530,-6.1,0.67,-3.17
10013,2025-09-16T15:04:36.540,-2.5,0.85,-1.77
10014,2025-09-16T15:04:36.550,-0.92,0.85,-0.55
10015,2025-09-16T15:04:36.559,-0.49,0.85,-0.12
10016,2025-09-16T15:04:36.569,-0.43,0.79,-0.06
10017,2025-09-16T15:04:36.580,-0.37,0.85,0.06
10018,2025-09-16T15:04:36.589,-0.37,0.79,0.37
10019,2025-09-16T15:04:36.599,-0.31,0.85,0.43
10020,2025-09-16T15:04:36.608,-0.37,0.79,0.06
10021,2025-09-16T15:04:36.619,-0.43,0.79,-0.61
10022,2025-09-16T15:04:36.628,-0.49,0.79,-0.85
10023,2025-09-16T15:04:36.638,-0.67,0.79,-1.28
10024,2025-09-16T15:04:36.647,-0.85,0.67,-1.04
10025,2025-09-16T15:04:36.657,1.22,0.55,8.06
10026,2025-09-16T15:04:36.667,14.77,0.79,12.63
10027,2025-09-16T15:04:36.677,19.23,0.98,10.93
10028,2025-09-16T15:04:36.686,8.97,0.73,8.06
10029,2025-09-16T15:04:36.696,3.85,0.49,4.82
10030,2025-09-16T15:04:36.706,1.04,1.04,1.34
10031,2025-09-16T15:04:36.716,-0.31,1.16,-1.89
10032,2025-09-16T15:04:36.726,-3.48,0.98,-5.0
10033,2025-09-16T15:04:36.735,-7.87,0.79,-5.07
10034,2025-09-16T15:04:36.746,-5.62,0.85,-4.03
10035,2025-09-16T15:04:36.755,-3.17,0.85,-4.64
10036,2025-09-16T15:04:36.765,-2.75,0.92,-5.92
10037,2025-09-16T15:04:36.775,-5.62,0.85,-8.12
10038,2025-09-16T15:04:36.785,-10.01,0.73,-10.68
10039,2025-09-16T15:04:36.794,-12.15,0.61,-12.02
10040,2025-09-16T15:04:36.804,-15.32,0.55,-12.15
10041,2025-09-16T15:04:36.814,-12.15,0.61,-10.8
10042,2025-09-16T15:04:36.823,-8.54,0.73,-7.87
10043,2025-09-16T15:04:36.833,-7.63,0.67,-5.86
10044,2025-09-16T15:04:36.843,-3.54,0.73,-4.27
10045,2025-09-16T15:04:36.853,-2.14,0.79,-2.93
