sample,timestamp,gyro_x,gyro_y,gyro_z
39000,2025-09-16T15:09:20.329,-47.49,-23.56,19.29
39001,2025-09-16T15:09:20.340,-52.31,-31.19,29.72
39002,2025-09-16T15:09:20.349,-55.85,-35.58,35.16
39003,2025-09-16T15:09:20.360,-57.68,-35.34,34.06
39004,2025-09-16T15:09:20.370,-59.14,-27.16,30.58
39005,2025-09-16T15:09:20.380,-53.53,-11.35,29.48
39006,2025-09-16T15:09:20.389,-42.97,7.69,29.17
39007,2025-09-16T15:09:20.400,-30.52,28.69,29.05
39008,2025-09-16T15:09:20.409,-20.87,50.05,28.02
39009,2025-09-16T15:09:20.419,-22.52,65.49,23.93
39010,2025-09-16T15:09:20.429,-21.24,64.03,17.4
39011,2025-09-16T15:09:20.439,-15.2,53.96,14.89
39012,2025-09-16T15:09:20.448,-24.41,41.26,10.01
39013,2025-09-16T15:09:20.458,-42.18,24.84,0.06
39014,2025-09-16T15:09:20.467,-41.63,7.93,-6.96
39015,2025-09-16T15:09:20.477,-26.0,-9.03,-5.19
39016,2025-09-16T15:09:20.488,-10.8,-20.57,2.2
39017,2025-09-16T15:09:20.497,-3.3,-25.33,2.32
39018,2025-09-16T15:09:20.506,1.95,-27.77,-1.77
39019,2025-09-16T15:09:20.516,7.2,-25.63,-6.65
39020,2025-09-16T15:09:20.527,7.57,-21.97,-12.39
39021,2025-09-16T15:09:20.536,1.83,-16.42,-18.55
39022,2025-09-16T15:09:20.546,-5.49,-8.42,-22.52
39023,2025-09-16T15:09:20.555,-5.62,0.98,-21.97
39024,2025-09-16T15:09:20.565,-3.97,10.62,-20.94
39025,2025-09-16T15:09:20.576,-4.21,19.04,-18.86
39026,2025-09-16T15:09:20.585,-1.34,22.64,-13.18
39027,2025-09-16T15:09:20.595,4.39,18.62,-6.96
39028,2025-09-16T15:09:20.605,3.72,8.91,-4.21
39029,2025-09-16T15:09:20.615,-5.86,-1.89,-2.08
39030,2025-09-16T15:09:20.624,-6.59,-13.31,2.38
39031,2025-09-16T15:09:20.634,-7.57,-24.78,4.52
39032,2025-09-16T15:09:20.644,-25.21,-31.74,3.6
39033,2025-09-16T15:09:20.653,-46.57,-36.19,4.21
39034,2025-09-16T15:09:20.663,-69.4,-35.34,6.1
39035,2025-09-16T15:09:20.673,-86.3,-29.36,8.48
39036,2025-09-16T15:09:20.683,-81.97,-28.32,7.81
39037,2025-09-16T15:09:20.693,-69.15,-28.08,2.99
39038,2025-09-16T15:09:20.703,-59.81,-23.8,-3.17
