sample,timestamp,gyro_x,gyro_y,gyro_z
6000,2025-09-16T15:03:57.254,1.46,1.53,-0.67
6001,2025-09-16T15:03:57.263,-0.12,1.46,-2.08
6002,2025-09-16T15:03:57.273,-0.06,1.34,-1.04
6003,2025-09-16T15:03:57.283,-0.24,1.22,-1.65
6004,2025-09-16T15:03:57.293,-0.24,1.46,-1.1
6005,2025-09-16T15:03:57.303,-0.49,1.22,-1.71
6006,2025-09-16T15:03:57.312,-0.49,1.28,-0.85
6007,2025-09-16T15:03:57.322,-0.49,1.04,-1.34
6008,2025-09-16T15:03:57.331,-0.12,1.77,-2.56
6009,2025-09-16T15:03:57.341,0.61,2.44,-5.43
6010,2025-09-16T15:03:57.351,0.79,3.23,-6.53
6011,2025-09-16T15:03:57.360,0.18,2.69,-5.13
6012,2025-09-16T15:03:57.370,0.61,2.08,-3.54
6013,2025-09-16T15:03:57.380,0.55,1.65,-2.01
6014,2025-09-16T15:03:57.390,0.24,1.22,-0.85
6015,2025-09-16T15:03:57.400,-0.24,0.67,-0.37
6016,2025-09-16T15:03:57.410,-0.43,0.85,-0.37
6017,2025-09-16T15:03:57.419,-0.31,0.61,-0.37
6018,2025-09-16T15:03:57.430,-0.31,0.79,-0.37
6019,2025-09-16T15:03:57.439,-0.31,0.73,-0.37
6020,2025-09-16T15:03:57.449,-0.37,0.85,-0.37
6021,2025-09-16T15:03:57.458,-0.37,0.79,-0.31
6022,2025-09-16T15:03:57.468,-0.37,0.79,-0.31
6023,2025-09-16T15:03:57.478,-0.31,0.79,-0.37
6024,2025-09-16T15:03:57.488,-0.37,0.85,-0.43
6025,2025-09-16T15:03:57.498,-0.37,0.79,-0.37
6026,2025-09-16T15:03:57.508,-0.37,0.85,-0.43
6027,2025-09-16T15:03:57.517,-0.37,0.85,-0.43
6028,2025-09-16T15:03:57.527,-0.37,0.85,-0.43
6029,2025-09-16T15:03:57.537,-0.43,0.85,-0.49
6030,2025-09-16T15:03:57.547,-0.24,0.67,-0.31
6031,2025-09-16T15:03:57.556,-0.67,0.43,0.06
6032,2025-09-16T15:03:57.566,-0.92,1.65,-1.28
6033,2025-09-16T15:03:57.575,0.85,-0.98,-0.55
6034,2025-09-16T15:03:57.585,-3.11,2.56,0.79
6035,2025-09-16T15:03:57.595,0.31,0.49,-3.6
6036,2025-09-16T15:03:57.605,-1.22,1.83,-1.04
6037,2025-09-16T15:03:57.615,-0.43,0.55,-2.2
6038,2025-09-16T15:03:57.625,-0.92,1.77,-0.79
6039,2025-09-16T15:03:57.635,-0.37,0.49,-1.59
6040,2025-09-16T15:03:57.644,-0.85,1.22,-0.31
6041,2025-09-16T15:03:57.654,-0.43,0.73,-1.16
6042,2025-09-16T15:03:57.665,-0.49,1.16,-0.55
6043,2025-09-16T15:03:57.675,-0.37,0.67,-0.73
6044,2025-09-16T15:03:57.683,-0.31,1.04,-0.49
6045,2025-09-16T15:03:57.693,-0.31,0.73,-0.61
6046,2025-09-16T15:03:57.703,-0.43,0.98,-0.49
6047,2025-09-16T15:03:57.713,-0.37,0.73,-0.55
6048,2025-09-16T15:03:57.722,-0.43,0.98,-0.49
6049,2025-09-16T15:03:57.733,-0.31,0.73,-0.43
6050,2025-09-16T15:03:57.742,-0.37,0.92,-0.37
6051,2025-09-16T15:03:57.752,-0.31,0.79,-0.31
6052,2025-09-16T15:03:57.762,-0.31,0.79,-0.31
6053,2025-09-16T15:03:57.772,-0.31,0.73,-0.24
6054,2025-09-16T15:03:57.781,-0.24,0.73,-0.18
6055,2025-09-16T15:03:57.791,-0.24,0.73,-0.18
6056,2025-09-16T15:03:57.801,-0.31,0.73,-0.24
6057,2025-09-16T15:03:57.811,-0.37,0.73,-0.31
6058,2025-09-16T15:03:57.821,-0.18,0.73,-0.24
6059,2025-09-16T15:03:57.831,-0.37,0.85,-0.43
6060,2025-09-16T15:03:57.841,-0.31,0.73,-0.37
6061,2025-09-16T15:03:57.850,-0.24,0.85,-0.49
6062,2025-09-16T15:03:57.860,-0.12,0.92,-0.55
6063,2025-09-16T15:03:57.870,-0.12,0.92,-0.67
6064,2025-09-16T15:03:57.880,-0.24,0.92,-0.61
6065,2025-09-16T15:03:57.890,-0.31,0.85,-0.73
6066,2025-09-16T15:03:57.900,-0.31,0.92,-0.61
6067,2025-09-16T15:03:57.909,-0.31,0.92,-0.67
6068,2025-09-16T15:03:57.919,-0.31,0.79,-0.43
6069,2025-09-16T15:03:57.929,-0.43,0.79,-0.37
6070,2025-09-16T15:03:57.939,-0.24,0.79,-0.31
6071,2025-09-16T15:03:57.948,-0.31,0.73,-0.37
6072,2025-09-16T15:03:57.958,-0.31,0.79,-0.31
6073,2025-09-16T15:03:57.968,-0.31,0.73,-0.43
6074,2025-09-16T15:03:57.978,-0.31,0.79,-0.37
6075,2025-09-16T15:03:57.987,-0.31,0.73,-0.37
6076,2025-09-16T15:03:57.997,-0.37,0.73,-0.43
