sample,timestamp,gyro_x,gyro_y,gyro_z
33000,2025-09-16T15:08:21.588,-1.46,0.92,-0.92
33001,2025-09-16T15:08:21.598,0.43,0.79,-0.49
33002,2025-09-16T15:08:21.608,-1.22,0.92,-0.85
33003,2025-09-16T15:08:21.618,-0.31,0.92,-0.61
33004,2025-09-16T15:08:21.628,1.04,0.85,-0.31
33005,2025-09-16T15:08:21.638,0.37,0.85,-0.43
33006,2025-09-16T15:08:21.648,0.49,0.79,-0.24
33007,2025-09-16T15:08:21.657,0.85,0.79,-0.06
33008,2025-09-16T15:08:21.667,0.31,0.79,-0.12
33009,2025-09-16T15:08:21.677,0.06,0.79,-0.12
33010,2025-09-16T15:08:21.687,0.06,0.79,-0.24
33011,2025-09-16T15:08:21.696,-1.04,0.85,-0.67
33012,2025-09-16T15:08:21.706,-0.98,0.85,-0.61
33013,2025-09-16T15:08:21.715,-0.73,0.85,-0.31
33014,2025-09-16T15:08:21.726,-0.24,0.79,0.18
33015,2025-09-16T15:08:21.735,0.24,0.73,-0.12
33016,2025-09-16T15:08:21.745,-2.69,0.79,-0.92
33017,2025-09-16T15:08:21.754,-0.85,0.79,-0.61
33018,2025-09-16T15:08:21.764,-0.12,0.73,-0.49
33019,2025-09-16T15:08:21.774,-1.46,0.85,-0.79
33020,2025-09-16T15:08:21.784,-0.31,0.85,-0.55
33021,2025-09-16T15:08:21.794,0.18,0.79,-0.43
33022,2025-09-16T15:08:21.804,-0.18,0.85,-0.43
33023,2025-09-16T15:08:21.813,0.55,0.85,-0.24
33024,2025-09-16T15:08:21.824,0.61,0.85,-0.18
33025,2025-09-16T15:08:21.833,0.18,0.85,-0.24
33026,2025-09-16T15:08:21.843,0.37,0.79,-0.12
33027,2025-09-16T15:08:21.853,0.06,0.79,-0.18
33028,2025-09-16T15:08:21.863,-0.37,0.79,-0.24
33029,2025-09-16T15:08:21.873,-0.43,0.73,-0.24
33030,2025-09-16T15:08:21.883,-0.67,0.79,-0.31
33031,2025-09-16T15:08:21.893,-0.85,0.73,-0.43
33032,2025-09-16T15:08:21.902,-0.79,0.79,-0.43
33033,2025-09-16T15:08:21.911,-0.85,0.73,-0.49
33034,2025-09-16T15:08:21.921,-0.98,0.73,-0.55
33035,2025-09-16T15:08:21.931,-0.79,0.79,-0.55
33036,2025-09-16T15:08:21.941,-0.67,0.92,-0.55
33037,2025-09-16T15:08:21.951,-0.61,0.92,-0.55
33038,2025-09-16T15:08:21.960,-0.24,0.85,-0.55
33039,2025-09-16T15:08:21.970,-0.06,0.85,-0.49
33040,2025-09-16T15:08:21.980,0.06,0.85,-0.37
33041,2025-09-16T15:08:21.989,0.24,0.85,-0.31
33042,2025-09-16T15:08:21.999,0.31,0.85,-0.24
33043,2025-09-16T15:08:22.009,0.12,0.79,-0.24
33044,2025-09-16T15:08:22.019,0.06,0.79,-0.24
33045,2025-09-16T15:08:22.029,-0.06,0.79,-0.24
33046,2025-09-16T15:08:22.038,-0.37,0.79,-0.31
33047,2025-09-16T15:08:22.048,-0.49,0.79,-0.31
33048,2025-09-16T15:08:22.058,-0.55,0.79,-0.37
33049,2025-09-16T15:08:22.067,-0.73,0.79,-0.43
33050,2025-09-16T15:08:22.078,-0.73,0.79,-0.37
33051,2025-09-16T15:08:22.088,-0.79,0.79,-0.43
33052,2025-09-16T15:08:22.098,-0.85,0.79,-0.55
33053,2025-09-16T15:08:22.107,-0.79,0.79,-0.55
33054,2025-09-16T15:08:22.117,-0.55,0.79,-0.49
33055,2025-09-16T15:08:22.127,-0.43,0.79,-0.49
33056,2025-09-16T15:08:22.136,-0.24,0.79,-0.43
33057,2025-09-16T15:08:22.147,0.0,0.85,-0.37
33058,2025-09-16T15:08:22.156,0.06,0.85,-0.37
33059,2025-09-16T15:08:22.166,0.06,0.85,-0.37
33060,2025-09-16T15:08:22.176,0.06,0.85,-0.31
33061,2025-09-16T15:08:22.186,0.0,0.79,-0.31
33062,2025-09-16T15:08:22.195,-0.18,0.79,-0.31
33063,2025-09-16T15:08:22.205,-0.18,0.79,-0.31
33064,2025-09-16T15:08:22.215,-0.37,0.79,-0.37
33065,2025-09-16T15:08:22.225,-0.49,0.79,-0.37
33066,2025-09-16T15:08:22.235,-0.55,0.79,-0.37
33067,2025-09-16T15:08:22.245,-0.73,0.79,-0.43
33068,2025-09-16T15:08:22.255,-0.61,0.79,-0.43
33069,2025-09-16T15:08:22.264,-0.79,0.79,-0.49
33070,2025-09-16T15:08:22.274,-0.67,0.85,-0.49
33071,2025-09-16T15:08:22.284,-0.61,0.85,-0.49
33072,2025-09-16T15:08:22.293,-0.49,0.85,-0.49
33073,2025-09-16T15:08:22.304,-0.37,0.85,-0.49
33074,2025-09-16T15:08:22.313,-0.18,0.85,-0.43
33075,2025-09-16T15:08:22.322,-0.06,0.85,-0.43
33076,2025-09-16T15:08:22.332,-0.06,0.85,-0.37
33077,2025-09-16T15:08:22.343,0.06,0.85,-0.37
33078,2025-09-16T15:08:22.352,0.06,0.85,-0.37
