sample,timestamp,gyro_x,gyro_y,gyro_z
17000,2025-09-16T15:05:44.943,-0.37,0.79,-0.43
17001,2025-09-16T15:05:44.953,-0.43,0.79,-0.43
17002,2025-09-16T15:05:44.963,-0.37,0.79,-0.43
17003,2025-09-16T15:05:44.972,-0.43,0.79,-0.43
17004,2025-09-16T15:05:44.982,-0.31,0.79,-0.43
17005,2025-09-16T15:05:44.992,-0.37,0.85,-0.43
17006,2025-09-16T15:05:45.001,-0.37,0.79,-0.43
17007,2025-09-16T15:05:45.011,-0.24,0.79,-0.37
17008,2025-09-16T15:05:45.021,-0.37,0.79,-0.37
17009,2025-09-16T15:05:45.031,-0.37,0.79,-0.37
17010,2025-09-16T15:05:45.041,-0.37,0.79,-0.37
17011,2025-09-16T15:05:45.050,-0.43,0.79,-0.43
17012,2025-09-16T15:05:45.060,-0.37,0.79,-0.37
17013,2025-09-16T15:05:45.070,-0.37,0.79,-0.37
17014,2025-09-16T15:05:45.080,-0.31,0.79,-0.37
17015,2025-09-16T15:05:45.089,-0.31,0.79,-0.37
17016,2025-09-16T15:05:45.100,-0.24,0.73,-0.43
17017,2025-09-16T15:05:45.110,-0.37,0.79,-0.43
17018,2025-09-16T15:05:45.120,-0.37,0.79,-0.43
17019,2025-09-16T15:05:45.129,-0.37,0.79,-0.43
17020,2025-09-16T15:05:45.139,-0.37,0.79,-0.43
17021,2025-09-16T15:05:45.148,-0.37,0.79,-0.43
17022,2025-09-16T15:05:45.158,-0.43,0.85,-0.37
17023,2025-09-16T15:05:45.168,-0.37,0.79,-0.43
17024,2025-09-16T15:05:45.178,-0.31,0.79,-0.37
17025,2025-09-16T15:05:45.188,-0.37,0.79,-0.37
17026,2025-09-16T15:05:45.198,-0.37,0.85,-0.43
17027,2025-09-16T15:05:45.208,-0.31,0.79,-0.37
17028,2025-09-16T15:05:45.218,-0.31,0.79,-0.37
17029,2025-09-16T15:05:45.227,-0.37,0.79,-0.37
17030,2025-09-16T15:05:45.237,-0.31,0.79,-0.37
17031,2025-09-16T15:05:45.247,-0.31,0.79,-0.37
17032,2025-09-16T15:05:45.257,-0.31,0.79,-0.37
17033,2025-09-16T15:05:45.267,-0.31,0.79,-0.37
17034,2025-09-16T15:05:45.276,-0.31,0.79,-0.37
17035,2025-09-16T15:05:45.286,-0.37,0.79,-0.37
17036,2025-09-16T15:05:45.295,-0.49,0.85,-0.43
17037,2025-09-16T15:05:45.306,-0.37,0.85,-0.43
17038,2025-09-16T15:05:45.315,-0.43,0.85,-0.43
17039,2025-09-16T15:05:45.325,-0.43,0.79,-0.43
17040,2025-09-16T15:05:45.335,-0.43,0.79,-0.43
17041,2025-09-16T15:05:45.345,-0.24,0.79,-0.43
17042,2025-09-16T15:05:45.355,-0.31,0.79,-0.43
17043,2025-09-16T15:05:45.365,-0.31,0.79,-0.43
17044,2025-09-16T15:05:45.374,-0.37,0.85,-0.37
17045,2025-09-16T15:05:45.384,-0.37,0.79,-0.43
17046,2025-09-16T15:05:45.394,-0.37,0.79,-0.37
17047,2025-09-16T15:05:45.403,-0.37,0.79,-0.37
17048,2025-09-16T15:05:45.413,-0.37,0.79,-0.37
17049,2025-09-16T15:05:45.423,-0.37,0.79,-0.37
17050,2025-09-16T15:05:45.433,-0.31,0.79,-0.37
17051,2025-09-16T15:05:45.442,-0.37,0.79,-0.31
17052,2025-09-16T15:05:45.452,-0.24,0.79,-0.31
17053,2025-09-16T15:05:45.462,-0.31,0.79,-0.37
17054,2025-09-16T15:05:45.472,-0.37,0.79,-0.37
17055,2025-09-16T15:05:45.481,-0.37,0.79,-0.37
17056,2025-09-16T15:05:45.491,-0.37,0.79,-0.37
17057,2025-09-16T15:05:45.501,-0.31,0.79,-0.37
17058,2025-09-16T15:05:45.512,-0.43,0.79,-0.43
17059,2025-09-16T15:05:45.521,-0.37,0.79,-0.37
17060,2025-09-16T15:05:45.531,-0.31,0.79,-0.37
17061,2025-09-16T15:05:45.541,-0.37,0.79,-0.43
17062,2025-09-16T15:05:45.551,-0.31,0.79,-0.43
17063,2025-09-16T15:05:45.561,-0.37,0.79,-0.43
17064,2025-09-16T15:05:45.570,-0.43,0.85,-0.43
17065,2025-09-16T15:05:45.580,-0.37,0.79,-0.43
17066,2025-09-16T15:05:45.589,-0.31,0.79,-0.43
17067,2025-09-16T15:05:45.599,-0.37,0.85,-0.43
17068,2025-09-16T15:05:45.609,-0.31,0.79,-0.43
17069,2025-09-16T15:05:45.618,-0.37,0.79,-0.43
17070,2025-09-16T15:05:45.628,-0.37,0.79,-0.43
17071,2025-09-16T15:05:45.638,-0.31,0.79,-0.37
17072,2025-09-16T15:05:45.648,-0.31,0.79,-0.37
17073,2025-09-16T15:05:45.658,-0.24,0.79,-0.43
17074,2025-09-16T15:05:45.667,-0.37,0.79,-0.43
17075,2025-09-16T15:05:45.677,-0.37,0.85,-0.37
