sample,timestamp,gyro_x,gyro_y,gyro_z
26500,2025-09-16T15:07:17.951,-1.28,0.73,-0.61
26501,2025-09-16T15:07:17.960,-0.67,0.67,-0.61
26502,2025-09-16T15:07:17.970,-1.04,0.73,-0.61
26503,2025-09-16T15:07:17.980,-0.79,0.73,-0.55
26504,2025-09-16T15:07:17.990,0.18,0.73,-0.43
26505,2025-09-16T15:07:18.000,0.43,0.73,-0.31
26506,2025-09-16T15:07:18.009,0.37,0.85,-0.24
26507,2025-09-16T15:07:18.019,0.79,0.79,-0.18
26508,2025-09-16T15:07:18.029,0.49,0.85,-0.12
26509,2025-09-16T15:07:18.039,-0.31,0.92,-0.12
26510,2025-09-16T15:07:18.049,-0.55,0.92,-0.12
26511,2025-09-16T15:07:18.059,-0.67,0.92,-0.18
26512,2025-09-16T15:07:18.069,-1.22,0.92,-0.24
26513,2025-09-16T15:07:18.078,-0.79,0.85,-0.31
26514,2025-09-16T15:07:18.088,-0.31,0.85,-0.37
26515,2025-09-16T15:07:18.098,-0.49,0.85,-0.49
26516,2025-09-16T15:07:18.108,-0.37,0.85,-0.55
26517,2025-09-16T15:07:18.117,0.0,0.85,-0.61
26518,2025-09-16T15:07:18.127,-0.49,0.92,-0.61
26519,2025-09-16T15:07:18.137,-0.73,0.92,-0.67
26520,2025-09-16T15:07:18.147,-0.49,0.85,-0.61
26521,2025-09-16T15:07:18.157,-0.55,0.85,-0.61
26522,2025-09-16T15:07:18.166,-0.98,0.85,-0.55
26523,2025-09-16T15:07:18.176,0.18,0.73,-0.37
26524,2025-09-16T15:07:18.186,0.31,0.73,-0.31
26525,2025-09-16T15:07:18.195,-0.06,0.79,-0.24
26526,2025-09-16T15:07:18.205,0.37,0.79,-0.18
26527,2025-09-16T15:07:18.215,0.43,0.79,-0.18
26528,2025-09-16T15:07:18.225,-0.43,0.85,-0.18
26529,2025-09-16T15:07:18.235,-0.67,0.85,-0.24
26530,2025-09-16T15:07:18.244,-0.79,0.85,-0.31
26531,2025-09-16T15:07:18.254,-0.98,0.85,-0.43
26532,2025-09-16T15:07:18.264,-0.92,0.79,-0.43
26533,2025-09-16T15:07:18.274,-0.31,0.73,-0.43
26534,2025-09-16T15:07:18.284,-0.18,0.73,-0.43
26535,2025-09-16T15:07:18.293,-0.12,0.73,-0.49
26536,2025-09-16T15:07:18.303,-0.06,0.73,-0.49
26537,2025-09-16T15:07:18.313,-0.24,0.79,-0.55
26538,2025-09-16T15:07:18.323,-0.61,0.85,-0.55
26539,2025-09-16T15:07:18.333,-0.67,0.85,-0.49
26540,2025-09-16T15:07:18.343,-0.61,0.85,-0.49
26541,2025-09-16T15:07:18.353,-0.55,0.85,-0.43
26542,2025-09-16T15:07:18.362,-0.37,0.85,-0.37
26543,2025-09-16T15:07:18.372,0.0,0.79,-0.31
26544,2025-09-16T15:07:18.381,0.12,0.73,-0.24
26545,2025-09-16T15:07:18.391,0.06,0.73,-0.24
26546,2025-09-16T15:07:18.401,0.0,0.67,-0.24
26547,2025-09-16T15:07:18.411,-0.24,0.73,-0.24
26548,2025-09-16T15:07:18.421,-0.43,0.67,-0.31
26549,2025-09-16T15:07:18.430,-0.61,0.73,-0.37
26550,2025-09-16T15:07:18.440,-0.67,0.79,-0.37
26551,2025-09-16T15:07:18.450,-0.67,0.85,-0.37
26552,2025-09-16T15:07:18.460,-0.43,0.79,-0.37
26553,2025-09-16T15:07:18.470,-0.37,0.79,-0.37
26554,2025-09-16T15:07:18.479,-0.31,0.79,-0.37
26555,2025-09-16T15:07:18.489,-0.24,0.79,-0.37
26556,2025-09-16T15:07:18.499,-0.24,0.79,-0.37
26557,2025-09-16T15:07:18.509,-0.37,0.79,-0.43
26558,2025-09-16T15:07:18.519,-0.31,0.85,-0.43
26559,2025-09-16T15:07:18.528,-0.37,0.85,-0.43
26560,2025-09-16T15:07:18.538,-0.43,0.85,-0.43
26561,2025-09-16T15:07:18.549,-0.37,0.85,-0.49
26562,2025-09-16T15:07:18.558,-0.24,0.85,-0.49
