sample,timestamp,gyro_x,gyro_y,gyro_z
28500,2025-09-16T15:07:37.532,-0.31,0.79,-0.37
28501,2025-09-16T15:07:37.542,-0.37,0.79,-0.31
28502,2025-09-16T15:07:37.551,-0.43,0.85,-0.37
28503,2025-09-16T15:07:37.561,-0.37,0.79,-0.37
28504,2025-09-16T15:07:37.571,-0.31,0.79,-0.37
28505,2025-09-16T15:07:37.580,-0.31,0.79,-0.37
28506,2025-09-16T15:07:37.590,-0.31,0.79,-0.37
28507,2025-09-16T15:07:37.600,-0.37,0.79,-0.37
28508,2025-09-16T15:07:37.611,-0.43,0.85,-0.49
28509,2025-09-16T15:07:37.620,-0.37,0.85,-0.43
28510,2025-09-16T15:07:37.630,-0.43,0.79,-0.43
28511,2025-09-16T15:07:37.640,-0.43,0.79,-0.43
28512,2025-09-16T15:07:37.649,-0.31,0.79,-0.43
28513,2025-09-16T15:07:37.659,-0.24,0.79,-0.43
28514,2025-09-16T15:07:37.668,-0.24,0.85,-0.37
28515,2025-09-16T15:07:37.679,-0.24,0.85,-0.37
28516,2025-09-16T15:07:37.689,-0.24,0.79,-0.37
28517,2025-09-16T15:07:37.699,-0.37,0.85,-0.31
28518,2025-09-16T15:07:37.708,-0.37,0.85,-0.31
28519,2025-09-16T15:07:37.718,-0.31,0.85,-0.31
28520,2025-09-16T15:07:37.728,-0.31,0.85,-0.37
28521,2025-09-16T15:07:37.738,-0.37,0.85,-0.43
28522,2025-09-16T15:07:37.747,-0.37,0.85,-0.37
28523,2025-09-16T15:07:37.757,-0.31,0.85,-0.37
28524,2025-09-16T15:07:37.767,-0.37,0.85,-0.43
28525,2025-09-16T15:07:37.777,-0.37,0.85,-0.43
28526,2025-09-16T15:07:37.786,-0.37,0.85,-0.43
28527,2025-09-16T15:07:37.796,-0.49,0.85,-0.49
28528,2025-09-16T15:07:37.806,-0.37,0.85,-0.49
28529,2025-09-16T15:07:37.816,-0.31,0.85,-0.49
28530,2025-09-16T15:07:37.825,-0.31,0.85,-0.43
28531,2025-09-16T15:07:37.835,-0.24,0.85,-0.43
28532,2025-09-16T15:07:37.845,-0.31,0.79,-0.43
28533,2025-09-16T15:07:37.855,-0.31,0.79,-0.43
28534,2025-09-16T15:07:37.865,-0.31,0.79,-0.37
28535,2025-09-16T15:07:37.874,-0.31,0.79,-0.31
28536,2025-09-16T15:07:37.884,-0.31,0.79,-0.31
28537,2025-09-16T15:07:37.894,-0.31,0.79,-0.37
28538,2025-09-16T15:07:37.904,-0.31,0.85,-0.37
28539,2025-09-16T15:07:37.914,-0.31,0.85,-0.37
28540,2025-09-16T15:07:37.923,-0.43,0.85,-0.37
28541,2025-09-16T15:07:37.933,-0.43,0.85,-0.43
28542,2025-09-16T15:07:37.943,-0.43,0.85,-0.37
28543,2025-09-16T15:07:37.953,-0.49,0.79,-0.37
28544,2025-09-16T15:07:37.963,-0.37,0.79,-0.37
28545,2025-09-16T15:07:37.973,-0.31,0.79,-0.37
28546,2025-09-16T15:07:37.982,-0.24,0.79,-0.37
28547,2025-09-16T15:07:37.992,-0.31,0.79,-0.43
28548,2025-09-16T15:07:38.002,-0.24,0.79,-0.37
28549,2025-09-16T15:07:38.012,-0.24,0.79,-0.37
28550,2025-09-16T15:07:38.022,-0.37,0.79,-0.37
28551,2025-09-16T15:07:38.031,-0.43,0.79,-0.37
28552,2025-09-16T15:07:38.041,-0.43,0.73,-0.37
28553,2025-09-16T15:07:38.051,-0.31,0.79,-0.43
28554,2025-09-16T15:07:38.061,-0.49,0.79,-0.43
28555,2025-09-16T15:07:38.070,-0.18,0.79,-0.37
28556,2025-09-16T15:07:38.080,-0.24,0.79,-0.37
28557,2025-09-16T15:07:38.089,-0.24,0.79,-0.37
28558,2025-09-16T15:07:38.100,-0.43,0.79,-0.37
28559,2025-09-16T15:07:38.109,-0.43,0.79,-0.37
28560,2025-09-16T15:07:38.120,-0.55,0.79,-0.43
28561,2025-09-16T15:07:38.129,-0.43,0.85,-0.37
28562,2025-09-16T15:07:38.139,-0.37,0.85,-0.31
28563,2025-09-16T15:07:38.149,-0.24,0.79,-0.43
28564,2025-09-16T15:07:38.159,-0.18,0.85,-0.37
28565,2025-09-16T15:07:38.168,-0.18,0.79,-0.37
28566,2025-09-16T15:07:38.178,-0.31,0.79,-0.43
28567,2025-09-16T15:07:38.188,-0.37,0.79,-0.37
28568,2025-09-16T15:07:38.198,-0.43,0.79,-0.37
28569,2025-09-16T15:07:38.207,-0.43,0.85,-0.43
