sample,timestamp,gyro_x,gyro_y,gyro_z
25000,2025-09-16T15:07:03.266,-0.43,0.73,-0.31
25001,2025-09-16T15:07:03.275,-0.37,0.73,-0.24
25002,2025-09-16T15:07:03.285,-0.18,0.73,-0.31
25003,2025-09-16T15:07:03.295,-0.31,0.79,-0.37
25004,2025-09-16T15:07:03.304,-0.31,0.79,-0.37
25005,2025-09-16T15:07:03.315,-0.37,0.79,-0.43
25006,2025-09-16T15:07:03.324,-0.49,0.79,-0.43
25007,2025-09-16T15:07:03.334,-0.49,0.79,-0.49
25008,2025-09-16T15:07:03.344,-0.61,0.79,-0.49
25009,2025-09-16T15:07:03.353,-0.49,0.79,-0.55
25010,2025-09-16T15:07:03.363,-0.49,0.79,-0.49
25011,2025-09-16T15:07:03.373,-0.37,0.85,-0.49
25012,2025-09-16T15:07:03.383,-0.12,0.85,-0.43
25013,2025-09-16T15:07:03.393,-0.06,0.85,-0.43
25014,2025-09-16T15:07:03.402,-0.24,0.92,-0.37
25015,2025-09-16T15:07:03.412,-0.18,0.85,-0.31
25016,2025-09-16T15:07:03.422,-0.37,0.85,-0.37
25017,2025-09-16T15:07:03.431,-0.67,0.85,-0.37
25018,2025-09-16T15:07:03.442,-0.61,0.85,-0.37
25019,2025-09-16T15:07:03.452,-0.43,0.85,-0.31
25020,2025-09-16T15:07:03.461,-0.37,0.85,-0.37
25021,2025-09-16T15:07:03.471,-0.12,0.85,-0.37
25022,2025-09-16T15:07:03.481,-0.18,0.79,-0.37
25023,2025-09-16T15:07:03.491,-0.24,0.79,-0.37
25024,2025-09-16T15:07:03.501,-0.31,0.79,-0.37
25025,2025-09-16T15:07:03.511,-0.55,0.79,-0.37
25026,2025-09-16T15:07:03.520,-0.67,0.79,-0.43
25027,2025-09-16T15:07:03.530,-0.61,0.79,-0.43
25028,2025-09-16T15:07:03.540,-0.43,0.79,-0.43
25029,2025-09-16T15:07:03.550,-0.24,0.79,-0.37
25030,2025-09-16T15:07:03.559,-0.06,0.79,-0.37
25031,2025-09-16T15:07:03.569,0.0,0.79,-0.37
25032,2025-09-16T15:07:03.578,-0.12,0.79,-0.37
25033,2025-09-16T15:07:03.588,-0.37,0.79,-0.43
25034,2025-09-16T15:07:03.598,-0.43,0.73,-0.43
25035,2025-09-16T15:07:03.608,-0.61,0.73,-0.43
25036,2025-09-16T15:07:03.618,-0.55,0.79,-0.43
25037,2025-09-16T15:07:03.627,-0.37,0.73,-0.37
25038,2025-09-16T15:07:03.637,-0.18,0.73,-0.37
25039,2025-09-16T15:07:03.647,-0.12,0.73,-0.31
25040,2025-09-16T15:07:03.656,-0.06,0.79,-0.31
25041,2025-09-16T15:07:03.667,-0.12,0.73,-0.31
25042,2025-09-16T15:07:03.676,-0.43,0.79,-0.37
25043,2025-09-16T15:07:03.686,-0.49,0.79,-0.37
25044,2025-09-16T15:07:03.696,-0.61,0.79,-0.37
25045,2025-09-16T15:07:03.706,-0.67,0.79,-0.43
25046,2025-09-16T15:07:03.715,-0.49,0.79,-0.43
25047,2025-09-16T15:07:03.725,-0.24,0.79,-0.43
25048,2025-09-16T15:07:03.735,-0.24,0.85,-0.43
25049,2025-09-16T15:07:03.745,-0.18,0.85,-0.43
25050,2025-09-16T15:07:03.755,-0.06,0.85,-0.49
25051,2025-09-16T15:07:03.764,-0.31,0.85,-0.49
25052,2025-09-16T15:07:03.774,-0.61,0.85,-0.43
25053,2025-09-16T15:07:03.784,-0.49,0.79,-0.37
25054,2025-09-16T15:07:03.794,-0.61,0.85,-0.43
25055,2025-09-16T15:07:03.803,-0.61,0.79,-0.43
25056,2025-09-16T15:07:03.813,-0.18,0.79,-0.37
25057,2025-09-16T15:07:03.824,-0.06,0.79,-0.37
25058,2025-09-16T15:07:03.834,0.0,0.85,-0.37
25059,2025-09-16T15:07:03.843,-0.06,0.85,-0.31
25060,2025-09-16T15:07:03.854,-0.49,0.85,-0.43
25061,2025-09-16T15:07:03.863,-0.73,0.85,-0.43
25062,2025-09-16T15:07:03.873,-0.61,0.79,-0.43
25063,2025-09-16T15:07:03.883,-0.67,0.79,-0.37
25064,2025-09-16T15:07:03.892,-0.43,0.79,-0.43
25065,2025-09-16T15:07:03.902,-0.06,0.73,-0.37
25066,2025-09-16T15:07:03.912,0.0,0.79,-0.37
25067,2025-09-16T15:07:03.922,-0.06,0.73,-0.31
25068,2025-09-16T15:07:03.932,0.0,0.73,-0.37
