sample,timestamp,gyro_x,gyro_y,gyro_z
33500,2025-09-16T15:08:26.484,0.06,0.85,-0.43
33501,2025-09-16T15:08:26.493,0.31,0.85,-0.37
33502,2025-09-16T15:08:26.503,0.49,0.85,-0.24
33503,2025-09-16T15:08:26.514,0.49,0.92,-0.18
33504,2025-09-16T15:08:26.523,0.31,0.85,-0.24
33505,2025-09-16T15:08:26.533,0.0,0.85,-0.24
33506,2025-09-16T15:08:26.543,-0.24,0.85,-0.31
33507,2025-09-16T15:08:26.553,-0.61,0.79,-0.31
33508,2025-09-16T15:08:26.563,-0.73,0.79,-0.37
33509,2025-09-16T15:08:26.572,-0.73,0.73,-0.37
33510,2025-09-16T15:08:26.582,-0.79,0.73,-0.37
33511,2025-09-16T15:08:26.592,-0.79,0.73,-0.43
33512,2025-09-16T15:08:26.601,-0.67,0.79,-0.43
33513,2025-09-16T15:08:26.611,-0.73,0.79,-0.49
33514,2025-09-16T15:08:26.620,-0.73,0.85,-0.55
33515,2025-09-16T15:08:26.630,-0.61,0.85,-0.49
33516,2025-09-16T15:08:26.640,-0.55,0.85,-0.49
33517,2025-09-16T15:08:26.650,-0.37,0.85,-0.49
33518,2025-09-16T15:08:26.660,-0.12,0.85,-0.43
33519,2025-09-16T15:08:26.669,0.06,0.85,-0.31
33520,2025-09-16T15:08:26.680,0.24,0.79,-0.24
33521,2025-09-16T15:08:26.689,0.31,0.79,-0.24
33522,2025-09-16T15:08:26.699,0.18,0.79,-0.24
33523,2025-09-16T15:08:26.708,0.0,0.79,-0.31
33524,2025-09-16T15:08:26.718,-0.18,0.79,-0.31
33525,2025-09-16T15:08:26.728,-0.49,0.79,-0.43
33526,2025-09-16T15:08:26.738,-0.61,0.79,-0.43
33527,2025-09-16T15:08:26.748,-0.67,0.79,-0.43
33528,2025-09-16T15:08:26.757,-0.73,0.79,-0.43
33529,2025-09-16T15:08:26.767,-0.67,0.79,-0.43
33530,2025-09-16T15:08:26.777,-0.61,0.85,-0.43
33531,2025-09-16T15:08:26.787,-0.61,0.85,-0.43
33532,2025-09-16T15:08:26.797,-0.49,0.85,-0.49
33533,2025-09-16T15:08:26.806,-0.55,0.85,-0.49
33534,2025-09-16T15:08:26.817,-0.49,0.85,-0.49
33535,2025-09-16T15:08:26.827,-0.31,0.79,-0.49
33536,2025-09-16T15:08:26.837,-0.18,0.85,-0.43
33537,2025-09-16T15:08:26.846,-0.12,0.85,-0.43
33538,2025-09-16T15:08:26.856,0.12,0.85,-0.37
33539,2025-09-16T15:08:26.865,0.12,0.85,-0.37
33540,2025-09-16T15:08:26.875,0.12,0.85,-0.31
33541,2025-09-16T15:08:26.885,0.0,0.85,-0.37
33542,2025-09-16T15:08:26.895,-0.18,0.79,-0.37
33543,2025-09-16T15:08:26.904,-0.37,0.79,-0.31
33544,2025-09-16T15:08:26.915,-0.49,0.79,-0.31
33545,2025-09-16T15:08:26.924,-0.67,0.79,-0.31
33546,2025-09-16T15:08:26.934,-0.73,0.79,-0.31
33547,2025-09-16T15:08:26.944,-0.67,0.79,-0.37
33548,2025-09-16T15:08:26.954,-0.67,0.79,-0.37
33549,2025-09-16T15:08:26.964,-0.67,0.85,-0.43
33550,2025-09-16T15:08:26.973,-0.61,0.79,-0.49
33551,2025-09-16T15:08:26.983,-0.55,0.85,-0.49
33552,2025-09-16T15:08:26.993,-0.49,0.85,-0.49
33553,2025-09-16T15:08:27.003,-0.31,0.85,-0.49
33554,2025-09-16T15:08:27.012,-0.18,0.85,-0.43
33555,2025-09-16T15:08:27.022,-0.06,0.79,-0.37
33556,2025-09-16T15:08:27.032,0.06,0.79,-0.37
33557,2025-09-16T15:08:27.042,0.12,0.79,-0.31
33558,2025-09-16T15:08:27.052,0.06,0.79,-0.24
33559,2025-09-16T15:08:27.061,-0.06,0.79,-0.31
33560,2025-09-16T15:08:27.071,-0.24,0.79,-0.31
33561,2025-09-16T15:08:27.080,-0.43,0.79,-0.31
33562,2025-09-16T15:08:27.090,-0.55,0.79,-0.37
33563,2025-09-16T15:08:27.100,-0.55,0.85,-0.37
33564,2025-09-16T15:08:27.110,-0.85,0.85,-0.43
33565,2025-09-16T15:08:27.120,-0.92,0.85,-0.49
33566,2025-09-16T15:08:27.130,-0.67,0.85,-0.43
33567,2025-09-16T15:08:27.139,-0.49,0.79,-0.43
33568,2025-09-16T15:08:27.150,-0.43,0.79,-0.49
33569,2025-09-16T15:08:27.159,-0.37,0.79,-0.55
33570,2025-09-16T15:08:27.173,-0.37,0.79,-0.55
33571,2025-09-16T15:08:27.179,-0.24,0.79,-0.49
33572,2025-09-16T15:08:27.188,-0.12,0.79,-0.43
33573,2025-09-16T15:08:27.198,-0.12,0.79,-0.43
33574,2025-09-16T15:08:27.208,0.06,0.85,-0.31
33575,2025-09-16T15:08:27.217,0.12,0.85,-0.24
33576,2025-09-16T15:08:27.227,0.0,0.85,-0.24
33577,2025-09-16T15:08:27.237,-0.06,0.85,-0.24
33578,2025-09-16T15:08:27.247,-0.31,0.85,-0.24
33579,2025-09-16T15:08:27.258,-0.55,0.85,-0.31
33580,2025-09-16T15:08:27.266,-0.73,0.79,-0.37
33581,2025-09-16T15:08:27.276,-0.85,0.79,-0.43
33582,2025-09-16T15:08:27.286,-0.85,0.79,-0.49
33583,2025-09-16T15:08:27.296,-0.73,0.79,-0.49
33584,2025-09-16T15:08:27.306,-0.61,0.79,-0.49
33585,2025-09-16T15:08:27.316,-0.43,0.79,-0.49
33586,2025-09-16T15:08:27.326,-0.24,0.79,-0.49
33587,2025-09-16T15:08:27.336,-0.18,0.79,-0.43
33588,2025-09-16T15:08:27.345,-0.18,0.79,-0.43
33589,2025-09-16T15:08:27.355,-0.18,0.85,-0.43
33590,2025-09-16T15:08:27.364,-0.12,0.85,-0.37
33591,2025-09-16T15:08:27.374,-0.12,0.85,-0.37
33592,2025-09-16T15:08:27.384,-0.06,0.85,-0.31
33593,2025-09-16T15:08:27.394,-0.06,0.79,-0.24
33594,2025-09-16T15:08:27.404,-0.12,0.79,-0.24
33595,2025-09-16T15:08:27.414,-0.18,0.79,-0.24
33596,2025-09-16T15:08:27.424,-0.31,0.79,-0.24
33597,2025-09-16T15:08:27.433,-0.55,0.79,-0.37
33598,2025-09-16T15:08:27.443,-0.67,0.79,-0.43
33599,2025-09-16T15:08:27.453,-0.79,0.79,-0.49
33600,2025-09-16T15:08:27.464,-0.85,0.79,-0.49
33601,2025-09-16T15:08:27.473,-0.79,0.79,-0.49
33602,2025-09-16T15:08:27.483,-0.61,0.79,-0.49
33603,2025-09-16T15:08:27.492,-0.43,0.79,-0.49
33604,2025-09-16T15:08:27.502,-0.24,0.79,-0.43
33605,2025-09-16T15:08:27.511,-0.12,0.85,-0.43
33606,2025-09-16T15:08:27.521,-0.06,0.85,-0.43
33607,2025-09-16T15:08:27.531,-0.06,0.85,-0.37
33608,2025-09-16T15:08:27.541,-0.12,0.79,-0.37
33609,2025-09-16T15:08:27.550,-0.18,0.85,-0.37
33610,2025-09-16T15:08:27.560,-0.12,0.85,-0.37
33611,2025-09-16T15:08:27.570,-0.24,0.85,-0.37
33612,2025-09-16T15:08:27.580,-0.18,0.85,-0.31
33613,2025-09-16T15:08:27.590,-0.18,0.79,-0.31
33614,2025-09-16T15:08:27.599,-0.37,0.79,-0.37
33615,2025-09-16T15:08:27.610,-0.49,0.79,-0.43
33616,2025-09-16T15:08:27.620,-0.55,0.79,-0.43
33617,2025-09-16T15:08:27.629,-0.67,0.79,-0.49
33618,2025-09-16T15:08:27.639,-0.73,0.79,-0.49
33619,2025-09-16T15:08:27.649,-0.67,0.79,-0.55
33620,2025-09-16T15:08:27.659,-0.55,0.85,-0.49
33621,2025-09-16T15:08:27.668,-0.43,0.79,-0.43
33622,2025-09-16T15:08:27.678,-0.24,0.85,-0.37
33623,2025-09-16T15:08:27.688,-0.12,0.79,-0.37
33624,2025-09-16T15:08:27.698,-0.12,0.85,-0.37
33625,2025-09-16T15:08:27.707,-0.12,0.85,-0.37
33626,2025-09-16T15:08:27.717,-0.12,0.85,-0.37
33627,2025-09-16T15:08:27.726,-0.24,0.85,-0.37
33628,2025-09-16T15:08:27.737,-0.31,0.85,-0.43
33629,2025-09-16T15:08:27.746,-0.31,0.79,-0.37
33630,2025-09-16T15:08:27.756,-0.37,0.79,-0.37
33631,2025-09-16T15:08:27.766,-0.43,0.79,-0.37
33632,2025-09-16T15:08:27.776,-0.37,0.79,-0.37
33633,2025-09-16T15:08:27.785,-0.37,0.79,-0.37
33634,2025-09-16T15:08:27.795,-0.49,0.79,-0.43
33635,2025-09-16T15:08:27.805,-0.49,0.79,-0.43
33636,2025-09-16T15:08:27.815,-0.55,0.85,-0.49
33637,2025-09-16T15:08:27.825,-0.55,0.85,-0.49
33638,2025-09-16T15:08:27.834,-0.43,0.85,-0.43
33639,2025-09-16T15:08:27.844,-0.31,0.79,-0.43
33640,2025-09-16T15:08:27.854,-0.24,0.85,-0.37
33641,2025-09-16T15:08:27.864,-0.12,0.85,-0.37
33642,2025-09-16T15:08:27.873,-0.12,0.85,-0.37
